Sample.ID,Tool,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS24,SBS26,SBS28,SBS29,SBS30,SBS31,SBS35,SBS37,SBS39,SBS40,SBS40a,SBS40b,SBS40c,SBS41,SBS44,SBS38
Liver-HCC::S.65,sigest,124.176013403919,0,0,198.948648890725,6844.64577681912,0,0,0,0,0,0,72.6715796655304,0,0,1442.18957015953,0,0,0,0,2.02401954577401,92.8696288490775,0,188.329860674913,0,0,14.2025883322372,0,270.261985612483,0,0,0,399.680328046692,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.66,sigest,74.8934029665868,0,0,0,6439.83334269936,0,0,0,0,0,0,0,0,0,707.69296939381,0,0,0,964.701024908838,0,0,53.6628679718159,0,0,0,0,0,38.3449262279073,0,0,0,165.871465831684,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.67,sigest,0,0,0,723.483835369379,6669.46462911568,0,0,0,0,0,0,25.1650346574808,0,0,2023.87068911927,0,0,0,0,128.373273462587,0,0,47.7502317700106,0,0,0,0,183.162341237448,0,0,0,0,0,0,0,0,1076.72996526815,0,0,0,0,0,0
Liver-HCC::S.68,sigest,393.349276412297,0,0,1756.79985962925,10541.4970500547,0,0,0,0,0,0,279.68918790584,0,0,1002.7261382573,0,0,0,156.029241111029,162.377575812935,98.2171957620367,0,0,0,0,0,0,0,0,0,0,39.3144750545865,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.69,sigest,61.7845757642616,0,0,0,6458.94041239034,0,0,0,0,0,0,4.2187160424208,0,0,0,0,0,0,0,56.3784932424862,0,528.953208136818,0,0,0,36.9657460575804,0,0,0,0,778.683970981067,0,0,0,0,0,811.074877385027,0,0,0,0,0,0
Liver-HCC::S.70,sigest,0,0,0,2242.25468951587,4487.40923630294,0,0,0,0,0,0,59.2890889331327,0,0,2543.34294557577,0,0,0,0,187.786902128534,0,0,0,0,0,0,0,205.386335466307,0,0,358.165711633343,0,0,0,0,0,5090.3650904441,0,0,0,0,0,0
Liver-HCC::S.71,sigest,179.400652311619,0,0,0,8031.67213542288,0,0,0,0,0,0,299.352795896809,0,0,5963.18850026933,0,0,0,65.8046020430915,0,136.074351201412,211.442832038818,0,0,0,17.4593333660261,0,0,0,0,0,312.604797450018,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.72,sigest,21.3846080844212,0,0,0,3856.08955590235,0,0,0,0,0,0,0,0,0,666.835335804195,0,0,0,86.8940285096255,0,26.2480003349486,0,260.798899507107,0,0,34.21683366493,0,0,0,0,0,46.6549523041774,0,0,0,0,655.877785888247,0,0,0,0,0,0
Liver-HCC::S.73,sigest,14.4647138080593,0,0,0,6654.79462345466,0,0,0,0,0,0,0,0,0,2620.72670073878,0,0,0,1570.84352677206,0,55.6733993759881,0,0,0,0,66.4133264887842,0,0,0,0,3007.08370936167,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.74,sigest,205.815245750269,0,0,423.773581231362,4213.80009314731,0,0,0,0,0,0,246.346023062941,0,0,695.006488898757,0,0,0,0,6.63451173073797,0,0,0,0,0,0,0,60.5013677123188,0,0,698.351056713963,266.282537783193,0,52.021054306301,0,0,189.468039662849,0,0,0,0,0,0
Liver-HCC::S.75,sigest,62.6273491082471,0,0,0,8388.71622738922,0,0,0,0,0,0,234.461294953376,0,0,2350.1781423069,0,0,0,0,159.757353062471,0,0,1277.38526768122,0,0,0,0,0,0,0,123.639060673035,1131.30656974314,0,0,0,0,1425.92873508239,0,0,0,0,0,0
Liver-HCC::S.76,sigest,140.263288276767,0,0,0,5887.46442024974,0,0,0,0,0,0,29.481960993832,0,0,1382.56429503635,0,0,0,674.827406522053,61.5710960722358,101.65292619732,0,0,0,0,145.418243664754,0,144.927882863541,0,0,0,944.073010074828,0,0,0,0,1740.75547004857,0,0,0,0,0,0
Liver-HCC::S.77,sigest,292.869097667054,0,0,0,10011.4578397767,0,0,0,0,0,0,0,0,0,1668.78935569976,0,0,0,483.287578354424,249.724073852372,63.5135772136925,105.743841567751,0,0,0,0,0,840.270067427331,0,0,744.091666367258,616.252902073638,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.78,sigest,50.4119755602613,0,0,0,6797.27145877181,0,0,0,0,0,0,0,0,0,753.236606696567,0,0,0,796.699501485693,0,14.3734814230627,714.98207900996,24.5102172561196,0,0,0,0,477.514679796522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.79,sigest,609.838604045324,0,0,0,4305.45219561656,0,0,0,0,0,0,322.679091515701,0,0,1553.64672979327,0,0,0,0,53.1541569053355,0,0,0,0,0,0,0,0,0,0,345.250201673473,402.540130641306,0,0,0,0,549.438889809029,0,0,0,0,0,0
Liver-HCC::S.80,sigest,38.2250880614545,0,0,0,7927.92464156423,0,0,0,0,0,0,0,0,0,459.895818194339,0,0,0,1922.37270070022,0,48.9658136372287,0,443.018014294718,0,0,154.497858766924,0,0,0,0,1178.51592109202,0,0,0,0,0,11071.5841436889,0,0,0,0,0,0
Liver-HCC::S.81,sigest,56.4259864224345,0,0,0,4872.71696936485,0,0,0,0,0,0,76.6525915897522,0,0,84.7149297847597,0,0,0,24.1276131021225,0,0,0,0,0,0,93.9007873898026,0,105.763168016734,0,0,0,0,106.700236577299,129.997717752249,0,0,0,0,0,0,0,0,0
Liver-HCC::S.82,sigest,123.531591675283,0,0,0,7341.73417636899,0,0,0,0,0,0,0,0,0,610.209604280561,0,0,0,629.870796373602,0,0,0,0,0,0,17.2791192126009,0,146.770769513463,0,0,0,426.203883638476,0,439.400058937027,0,0,0,0,0,0,0,0,0
Liver-HCC::S.83,sigest,52.2540952479336,0,0,0,6422.53193508037,0,0,0,0,0,0,212.516960600397,0,0,348.728855686,0,0,0,0,0,0,350.968696824168,0,0,0,0,0,0,0,0,0,217.447662621605,536.149819898183,203.30682671864,0,0,187.095147322709,0,0,0,0,0,0
Liver-HCC::S.84,sigest,75.819541846053,0,0,4800.60834248974,4587.64286490315,0,0,0,0,0,0,0,0,0,4786.66699748466,0,0,0,842.36095962214,147.149951074443,0,0,0,0,0,12.9217868046184,0,0,0,0,272.00809945857,0,0,1295.87958518928,0,0,182.941871127345,0,0,0,0,0,0
Liver-HCC::S.85,sigest,0,0,0,0,5949.34488844765,0,0,0,0,0,0,128.906861747702,0,0,2799.26220094293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.6101122702384,8.91880615804211,172.689283276816,0,0,3847.26784715662,0,0,0,0,0,0
Liver-HCC::S.86,sigest,413.96142661474,0,0,1000.34796044913,1173.13867762132,0,0,0,0,0,0,0,0,0,1933.72661882439,0,0,0,51.0950528433961,0,0,194.771332296565,59.265522744206,0,0,132.612508490369,0,526.04667721392,0,0,992.999674349326,24.7637003351256,0,8.72602219641335,0,0,1606.5448260211,0,0,0,0,0,0
Liver-HCC::S.87,sigest,320.623570784362,0,0,0,18918.9658186459,0,0,0,0,0,0,0,0,0,266.951844025859,0,0,0,710.1448680686,0,2.06671999338051,0,0,0,0,0,0,81.0505721352542,0,0,316.530350735944,184.666255610696,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.88,sigest,30.6850415998014,0,0,0,7883.84516033001,0,0,0,0,0,0,0,0,0,1515.1801920086,0,0,0,332.363128819114,39.5013925929773,58.8431723114836,0,74.398724208787,0,0,0,0,43.9902599558732,0,0,0,71.8263745051758,90.5247132287518,104.502969592795,0,0,1057.33887084664,0,0,0,0,0,0
Liver-HCC::S.89,sigest,36.3736879371824,0,0,0,1796.80774933586,0,0,0,0,0,0,247.910911940955,0,0,4404.18644475278,0,0,0,175.55590733163,41.6377242886226,0,0,79.4210872007245,0,0,0,0,148.446173256731,0,0,0,153.312234832657,0,0,0,0,838.348079122858,0,0,0,0,0,0
Liver-HCC::S.90,sigest,232.857750349203,0,0,307.36838803381,7937.22385689256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5492441504706,27.1285944807096,0,0,0,0,0,0,6.91957303436628,0,0,498.637562759996,46.2664006030651,0,0,0,0,300.048629695821,0,0,0,0,0,0
Liver-HCC::S.91,sigest,0,0,0,0,3479.85212224429,0,0,0,0,0,0,0,0,0,2668.89215399142,0,0,0,115.511610399821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.74411336447,0,0,0,0,0,0
Liver-HCC::S.92,sigest,96.6026854251645,0,0,19.7458746422722,4111.14201014043,0,0,0,0,0,0,100.556043338643,0,0,2108.16165205766,0,0,0,9.48560856921566,16.5012031606621,25.1354908459012,15.7953609581837,0,0,0,0,0,0,0,0,0,226.113282701938,101.482935682827,17.2778524770991,0,0,0,0,0,0,0,0,0
Liver-HCC::S.93,sigest,81.243696176567,0,0,0,5446.11857715458,0,0,0,0,0,0,167.700910934883,0,0,115.766451808121,0,0,0,0,0,0,405.4029567923,0,0,0,0,0,359.729385778765,0,0,1011.88653646941,137.151484885376,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.94,sigest,157.438636847699,0,0,183.508355121366,2611.04181667017,0,0,0,0,0,0,0,0,0,2379.45910261765,0,0,0,67.4689557902603,0,0,210.223409595671,0,0,0,0,0,0,0,0,634.932790934392,0,0,0,0,0,533.926932422791,0,0,0,0,0,0
Liver-HCC::S.95,sigest,71.0485442784027,0,0,2088.33477793851,117.522251716572,0,0,0,0,0,0,0,0,0,2277.4180130671,0,0,0,0,157.558134608782,23.1530965511686,97.3650688819295,31.5376917972582,0,0,57.1402531008406,0,539.563816192806,0,0,0,175.339463660794,0,0,0,0,2054.01888820583,0,0,0,0,0,0
Liver-HCC::S.96,sigest,169.392718365632,0,0,0,1246.47532543462,0,0,0,0,0,0,139.485011196948,0,0,3738.39895643704,0,0,0,0,0,0,175.791999414041,38.3059667725617,0,0,62.3246193392353,0,221.640633129018,0,0,794.470545449707,247.112701670989,0,0,0,0,508.601522790207,0,0,0,0,0,0
Liver-HCC::S.97,sigest,517.134543577455,0,0,0,8715.01868882493,0,0,0,0,0,0,12.196380233391,0,0,2418.05781292023,0,0,0,0,0,17.1535877266475,0,0,0,0,179.610098604154,0,405.535212856795,0,0,678.293675256394,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.98,sigest,136.710182969841,0,0,0,9391.59065107631,0,0,0,0,0,0,11.7026192041564,0,0,2657.99028974158,0,0,0,0,0,34.4884854679435,0,178.102126502919,0,0,3074.66204099456,0,0,0,0,242.010356291094,0,0,0,0,0,834.743247751599,0,0,0,0,0,0
Liver-HCC::S.99,sigest,0,0,0,0,10167.7985567167,0,0,0,0,0,0,0,0,0,323.390207860683,0,0,0,89.6435267521874,0,0,0,0,0,0,0,0,0,0,0,0,222.167708670428,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::MSI-H.S.1,sigest,1778.37321243918,0,0,0,8490.61513832343,10866.6832235194,0,0,0,0,0,0,0,0,0,0,2482.41326682044,0,1102.76490949785,0,0,0,0,0,0,0,0,385.260895098735,8433.44651329297,0,0,1746.442841008,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.1,sigest,668.927210700641,5405.45136836991,11578.7793153223,124906.050799159,31651.9707737842,0,0,0,0,0,0,0,0,0,0,846.820532663995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.2,sigest,461.567162332327,3554.31154689156,58.2761233824637,0,10781.6517805418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.4735645538815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641.719822298004,0,0,0,0,0,0
Lung-AdenoCA::S.3,sigest,723.311920782261,1849.63894032754,0,412.779499497897,22142.7046077128,0,0,0,0,0,0,0,0,0,0,2840.74029079591,0,0,0,180.596546443438,0,2763.22819444015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.4,sigest,78.0286891322144,1172.90910673053,782.871358701935,0,5417.01808536812,0,0,0,0,0,0,0,0,0,0,238.08492453022,0,0,0,106.556968564785,0,75.5308669721978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.5,sigest,283.259730104168,4022.28744012662,0,9833.48036744814,77.9724623210666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.6,sigest,906.789283571335,0,0,40746.3957384982,3647.79898348905,0,0,0,0,0,0,196.015994441371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.7,sigest,160.824420047203,189.751911913853,11642.2722982018,47871.1633843774,4464.88820720295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780.04356838259,0,0,0,0,0,0,0,26.0562098741147,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.8,sigest,0,27.6919348421565,6318.85881611854,70919.1478364474,3507.11435619387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5096.18705639807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.9,sigest,491.477758720467,59.6847598391373,0,0,8469.40907262467,0,0,0,0,0,0,438.860233651865,0,0,0,5719.7645433865,0,0,0,0,0,4767.80363177736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.10,sigest,416.675623836874,1157.19314677918,1965.40323205337,41600.5499584686,0,0,0,0,0,0,0,0,0,0,0,3768.17803886202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.11,sigest,940.620357399905,3106.68439470009,867.709259287232,275.340564244793,1189.55426077911,0,0,0,0,0,0,300.64138108068,0,0,0,0,0,0,0,26.8096478332867,98.5029283233502,3337.13995677773,0,0,0,0,0,0,0,80.8180878153543,0,0,0,0,0,0,3972.17916175846,0,0,0,0,0,0
Lung-AdenoCA::S.12,sigest,846.804153483985,156.584472851929,656.74500010804,0,0,0,0,0,0,0,0,0,0,0,0,2.01258347371987,0,0,0,13.5531056842719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6880.30068439805,0,0,0,0,0,0
Lung-AdenoCA::S.13,sigest,128.964637673426,2466.20038305048,3039.84848142531,27844.6258889045,14894.9750136867,0,0,0,0,0,0,2119.61849085694,0,0,0,164.152691936174,0,0,0,120.341255031669,0,8731.80606443847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6126.46709299627,0,0,0,0,0,0
Lung-AdenoCA::S.14,sigest,421.747063432329,2393.83350131839,0,0,27901.1757389524,0,0,0,0,0,0,676.554211615079,0,0,0,4471.66104024509,0,0,0,0,0,327.663029379348,0,0,0,0,0,0,0,313.140202508418,0,0,0,0,0,0,3784.22521254899,0,0,0,0,0,0
Lung-AdenoCA::S.15,sigest,791.909282559505,3968.45140707843,0,7010.43815360052,14534.5103924549,0,0,0,0,0,0,0,0,0,0,4381.8740926695,0,0,0,50.8166716371197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.16,sigest,471.926644758886,2799.39971614229,52.6092792516067,138.358922170333,5242.15931776303,0,0,0,0,0,0,0,0,0,0,63.1918718170876,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9218767115361,0,0,0,0,0,0,118.432371385235,0,0,0,0,0,0
Lung-AdenoCA::S.17,sigest,200.385828187858,4477.57095961172,11566.7286916601,18495.8666106299,19628.86191444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.800137188576,0,4044.77596825237,0,0,0,0,0,0,0,150.009890029507,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.18,sigest,106.670114281024,3.98961571682934,1038.47363413403,25839.8896395686,6011.78783283388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18916346564554,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.19,sigest,626.089261502426,4719.88209639057,6530.18265537946,0,4892.56782789114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52579200448391,62.2254881940397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.526878637875,0,0,0,0,0,0
Lung-AdenoCA::S.20,sigest,72.7846559194236,302.504959160891,130.210506861445,15430.9061241816,366.417566998691,0,0,0,0,0,0,40.8127030112873,0,0,0,2343.00465373896,0,0,0,235.270999123367,173.858586842155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16190.2292441622,0,0,0,0,0,0
Lung-AdenoCA::S.21,sigest,608.683452060668,217.758085066682,268.031117310859,0,5715.55789291676,0,0,0,0,0,0,0,0,0,0,3.47470100080311,0,0,0,0,0,122.425783072063,0,0,0,0,0,0,0,153.220267830594,0,0,0,0,0,0,2.84870074156611,0,0,0,0,0,0
Lung-AdenoCA::S.22,sigest,177.331418389132,581.774875399982,6137.84083164059,81030.3588862861,364.536491377198,0,0,0,0,0,0,0,0,0,0,444.410404837135,0,0,0,37.0083800689367,317.857855497297,0,0,0,0,0,0,0,0,815.880856503665,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.23,sigest,469.679053180738,440.088330338698,1855.10762005714,0,9430.96825293308,0,0,0,0,0,0,540.32424235184,0,0,0,267.778348765002,0,0,0,0,100.054152373509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.24,sigest,1580.7448401407,276.992319797892,0,110613.411564902,0,0,0,0,0,0,0,1247.08510261451,0,0,0,889.598430347828,0,0,0,0,3875.68644728394,6548.48129491302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.25,sigest,441.369109875623,2722.27665092265,0,21820.3579828137,2481.66375593255,0,0,0,0,0,0,0,0,0,0,153.896965541205,0,0,0,0,0,1396.8489548085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17170.5865801058,0,0,0,0,0,0
Lung-AdenoCA::S.26,sigest,1776.68913014859,45.8213262945668,0,0,16985.8648087096,0,0,0,0,0,0,532.801843208663,0,0,0,171.432751248196,0,0,0,0,2934.994491034,5030.41130887119,0,0,0,0,0,0,0,418.680325907276,0,0,0,0,0,0,4834.30401457794,0,0,0,0,0,0
Lung-AdenoCA::S.27,sigest,531.666020510969,514.165810027321,0,64747.5309863469,0,0,0,0,0,0,0,0,0,0,0,3918.22433423052,0,0,0,41.5930874405744,0,7799.7537415961,0,0,0,0,0,0,0,244.066019847653,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.28,sigest,363.523275936712,5451.02513826669,0,54057.3101618271,3667.78103257888,0,0,0,0,0,0,1339.38874215819,0,0,0,110.467602713609,0,0,0,1166.50404651886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.29,sigest,822.464747326086,88.1835279437872,0,0,2671.15436065405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.32683345474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4407.87053062134,0,0,0,0,0,0
Lung-AdenoCA::S.30,sigest,172.516143942118,256.615737118918,1418.40901738828,21600.7952580228,9906.49670799821,0,0,0,0,0,0,0,0,0,0,2229.67335285075,0,0,0,0,0,0,0,0,0,0,0,0,0,104.493782678925,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.31,sigest,471.135378573189,143.224650957939,0,28737.9033064365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7366640323769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.32,sigest,585.440054415522,2453.63043382344,944.091171693888,0,16743.623784364,0,0,0,0,0,0,160.937991014769,0,0,0,5645.46788824354,0,0,0,0,0,245.808676444834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.33,sigest,341.810358682117,3331.20093229734,102.541361805381,0,10503.2966694917,0,0,0,0,0,0,0,0,0,0,47.6928974972558,0,0,0,41.5642292215012,0,44.8935510047468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.34,sigest,394.388189937698,156.82523806297,0,181.188096275362,16492.9910241043,0,0,0,0,0,0,748.163485210098,0,0,0,0,0,0,0,0,132.878210042314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13414.5657563673,0,0,0,0,0,0
Lung-AdenoCA::S.35,sigest,144.000974124947,4.92340064930686,5.18265740442801,3697.65370317246,159.922427239849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243.31683740901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.36,sigest,1019.11823576172,159.226597828892,591.909238776435,218.672175509555,4487.59041576222,0,0,0,0,0,0,0,0,0,0,6366.06559771863,0,0,0,0,0,0,0,0,0,0,0,0,0,116.55644369768,0,0,0,0,0,0,2148.86129494487,0,0,0,0,0,0
Lung-AdenoCA::S.37,sigest,79.6868739807502,64.7615280892982,182.548027741686,0,18133.5743827912,0,0,0,0,0,0,136.169815290915,0,0,0,1060.13545340779,0,0,0,0,127.457283793856,206.2012728249,0,0,0,0,0,0,0,537.130043897079,0,0,0,0,0,0,28052.3353181825,0,0,0,0,0,0
Lung-AdenoCA::S.38,sigest,533.290593076787,3271.82835513834,0,31326.9444579835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293.41088339723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5106.52571040416,0,0,0,0,0,0
Lung-AdenoCA::S.39,sigest,68.4272260846111,0,296.42060322066,251.388023942967,5126.63071427425,0,0,0,0,0,0,302.653159045325,0,0,0,0,0,0,0,0,29.2672512374147,414.498454840665,0,0,0,0,0,0,0,50.9463999199765,0,0,0,0,0,0,7409.76816743413,0,0,0,0,0,0
Lung-AdenoCA::S.40,sigest,539.120755343841,522.284917106834,0,0,34541.3156795809,0,0,0,0,0,0,0,0,0,0,1592.84845767032,0,0,0,382.270013259152,2.8559359058003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954.30424113314,0,0,0,0,0,0
Lung-AdenoCA::S.41,sigest,78.5425747809137,376.299826593346,711.469474444917,8392.15982298642,30428.3045106198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581.22379057463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.42,sigest,439.658461928159,3595.21865481326,0,0,7208.12288325858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.43,sigest,341.298759721108,112.009371063286,0,0,10775.555354501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.467256003986,0,1516.36542337952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4463.3038353311,0,0,0,0,0,0
Lung-AdenoCA::S.44,sigest,121.627074165844,6168.04670528372,0,37830.826949713,22635.4078883675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.409465474745,0,0,0,0,0,0,3039.68191699519,0,0,0,0,0,0
Lung-AdenoCA::S.45,sigest,1125.77321410638,461.545019370184,3644.17546686852,0,5857.89730951684,0,0,0,0,0,0,698.610665395838,0,0,0,675.363828048806,0,0,0,776.968180656676,2351.25394550701,0,0,0,0,0,0,0,0,92.9228154356984,0,0,0,0,0,0,5246.48955509404,0,0,0,0,0,0
Lung-AdenoCA::S.46,sigest,215.452984451429,982.099311183877,0,0,3758.91397345911,0,0,0,0,0,0,16.8526281607898,0,0,0,12354.5564485601,0,0,0,0,0,420.12465418468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.47,sigest,452.578812673453,3099.90772047904,0,29797.2288788326,2552.98194580289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.3026422120175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.48,sigest,0,13009.5578399368,4771.29463881988,0,7325.33703894839,0,0,0,0,0,0,0,0,0,0,499.501297638886,0,0,0,89.4844315966472,28.5454223285952,849.136837338729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21208.142493392,0,0,0,0,0,0
Lung-AdenoCA::S.49,sigest,0,4358.88845468891,797.972310246421,0,17442.3754265449,0,0,0,0,0,0,0,0,0,0,4668.09194637289,0,0,0,34.3322065977863,0.339655549130013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.50,sigest,23.8347817266544,380.466316892562,152.728506965958,0,0,0,0,0,0,0,0,0,0,0,0,4610.97039441483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.51,sigest,498.427239777766,639.091089636612,0,0,7087.8789838352,0,0,0,0,0,0,0,0,0,0,435.380787271152,0,0,0,0,14.1343882426517,0,0,0,0,0,0,0,0,2.08751123662072,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.52,sigest,309.195593652623,5948.03929469273,1164.04577070479,125.397705894657,10010.9675317755,0,0,0,0,0,0,285.164173496944,0,0,0,0,0,0,0,0,54.6034443541751,0,0,0,0,0,0,0,0,78.5864854285936,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.53,sigest,1302.62499496884,1546.81335598822,1926.55950657792,9553.92618997073,2427.56867672298,0,0,0,0,0,0,0,0,0,0,29.834881395851,0,0,0,0,0,3541.6184691806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145.05392519487,0,0,0,0,0,0
Lung-AdenoCA::S.54,sigest,901.076483952476,736.670695658025,0,22542.6582678064,2352.25784585178,0,0,0,0,0,0,70.2293534500209,0,0,0,25.6348962459555,0,0,0,32.4872441486569,665.080897175157,604.904315711496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.55,sigest,0,46.5261907051162,0,53193.0377158195,1346.33064239836,0,0,0,0,0,0,1449.11087611388,0,0,0,1022.9945749632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.56,sigest,403.187914054765,2986.16553596816,0,122518.10104645,0,0,0,0,0,0,0,0,0,0,0,19015.6966238019,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8488797248363,0,0,0,0,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.57,sigest,0,0,0,0,1915.2880441097,0,0,0,0,0,0,0,0,0,0,3494.0026673578,0,0,0,0,1861.52373359393,403.465866932739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24375.7196880058,0,0,0,0,0,0
Lung-AdenoCA::S.58,sigest,595.520216785333,110.971793053887,0,0,6931.09228775063,0,0,0,0,0,0,0,0,0,0,89.0250421900287,0,0,0,0,0,553.587281648584,0,0,0,0,0,0,0,178.300733121143,0,0,0,0,0,0,1597.5026454504,0,0,0,0,0,0
