Sample.ID,Tool,DBS1,DBS2,DBS3,DBS4,DBS5,DBS6,DBS7,DBS8,DBS9,DBS10,DBS11
ColoRect-AdenoCA::S.23,msa_thresholdx100_unpruned,0,58.0351804830219,0,12.339329017394,0,0.206350657755629,49.3757195733861,0,1.31097501750974,0,0
ColoRect-AdenoCA::S.24,msa_thresholdx100_unpruned,0,0,0,13.8182137821758,0,32.5521779233619,0.281302682165991,0.325913112320423,38.5684438089391,0,0
ColoRect-AdenoCA::S.25,msa_thresholdx100_unpruned,0,7.54524159158417,0,5.63773082041008,0,28.9147257751371,144.837540432056,0,4.62135673993354,2.29569908992028,0
ColoRect-AdenoCA::S.26,msa_thresholdx100_unpruned,0,17.4912957322755,1.83329938848896,8.9425589257455,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.27,msa_thresholdx100_unpruned,0,5.30353115844583,0,43.5161389533848,0,7.13293442593385,92.7791956729374,0,33.5387746526962,0,0
ColoRect-AdenoCA::S.28,msa_thresholdx100_unpruned,0,0.59277749860747,0,5.22983330082338,0,3.75425608012901,104.524792382663,0,30.9283917797579,0.484793427491151,0
ColoRect-AdenoCA::S.29,msa_thresholdx100_unpruned,0,21.1010445728629,0,3.52222131879354,0,0,243.267384610232,0,0,0,0
ColoRect-AdenoCA::S.30,msa_thresholdx100_unpruned,0,22.3780523563234,0,13.8661193665765,0,1.85948590634374,74.6314763407998,0.42805273120087,8.59683247522511,0.326882342970319,0
ColoRect-AdenoCA::S.31,msa_thresholdx100_unpruned,0,35.0161088691894,0,15.5830466881751,0,0,103.901758507934,0,0,0,0
ColoRect-AdenoCA::S.32,msa_thresholdx100_unpruned,0,9.56023113429606,0,6.51689986652178,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.33,msa_thresholdx100_unpruned,0,5.72167599254856,0,60.4063557553623,0,29.2482324110422,15.030259750674,0,0,0,0
ColoRect-AdenoCA::S.34,msa_thresholdx100_unpruned,0,9.82127579353032,0,40.4707942041864,0,0,106.725100799867,0,0,0,0
ColoRect-AdenoCA::S.35,msa_thresholdx100_unpruned,0,35.0633813524046,0,0.148796097087234,0,0.189445305970811,229.477266036854,0,5.8760790050927,0,0
ColoRect-AdenoCA::POLE.S.1,msa_thresholdx100_unpruned,0,5.64280269694272,815.947196606051,0,0,0,35.9962525741027,0,0,771.039870810161,0
ColoRect-AdenoCA::POLE.S.2,msa_thresholdx100_unpruned,0,0,748.627829077206,0.76536966164542,0,0,0,0,43.5439656448454,755.698228722284,0
ColoRect-AdenoCA::POLE.S.3,msa_thresholdx100_unpruned,0,0,191.439419943075,6.74599125748792,0,0,6.32875498610067,0,18.2267169795138,0,0
ColoRect-AdenoCA::POLE.S.4,msa_thresholdx100_unpruned,0,0,1160.23410609545,0,0,108.881821988481,11.5970255241071,0,19.4407388210457,0,0
ColoRect-AdenoCA::POLE.S.5,msa_thresholdx100_unpruned,0,0,1463.48312841083,18.5712996574436,0,0,0,155.124952081767,0,2645.34734963976,0
ColoRect-AdenoCA::POLE.S.6,msa_thresholdx100_unpruned,0,0,2258.94976665632,120.435010774074,0,0,0,0,316.189850154735,162.893010298905,0
ColoRect-AdenoCA::POLE.S.7,msa_thresholdx100_unpruned,0,45.0706376079943,1318.93938429986,0,0,85.9593177184204,80.419011301308,12.7045822435314,36.4225070863882,0,0
ColoRect-AdenoCA::POLE.S.8,msa_thresholdx100_unpruned,0,0,0,0,0,0,0,0,0,707.32898524245,0
ColoRect-AdenoCA::POLE.S.9,msa_thresholdx100_unpruned,0,0,7511.52490639943,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.10,msa_thresholdx100_unpruned,0,0,3449.01580232306,0,0,0,0,0,0,970.52007384432,0
ColoRect-AdenoCA::POLE.S.11,msa_thresholdx100_unpruned,0,5.2782688862071,1238.68416382233,53.7609397170128,0,40.760443754169,4.55512981791001,10.1995362488005,20.1038656257431,353.860661164396,0
ColoRect-AdenoCA::POLE.S.12,msa_thresholdx100_unpruned,0,5.80866357032462,239.337619123859,4.5244668387977,0,5.90365620636001,6.79854553961947,3.31519796217852,0,277.632940962063,0
ColoRect-AdenoCA::POLE.S.13,msa_thresholdx100_unpruned,0,0,0,0,0,0,0,0,0,1714.57798549495,0
ColoRect-AdenoCA::POLE.S.14,msa_thresholdx100_unpruned,0,0,893.821546601596,8.42251086592778,0,29.3639227465146,0,16.3210398929242,82.2801809424221,0,0
ColoRect-AdenoCA::POLE.S.15,msa_thresholdx100_unpruned,0,36.3573423131068,667.958400546563,0,0,0,51.6939134970902,0,13.2734224368252,0,0
ColoRect-AdenoCA::POLE.S.16,msa_thresholdx100_unpruned,0,0,3314.62068959253,0,0,320.208277292345,0,112.110015033722,0,0,0
ColoRect-AdenoCA::POLE.S.17,msa_thresholdx100_unpruned,0,78.4639627023164,440.356766305076,0,0,16.6083732875197,38.2501626750035,0,0,0,0
ColoRect-AdenoCA::POLE.S.18,msa_thresholdx100_unpruned,0,34.3819439082926,1334.55404832052,56.4114725050323,0,0,125.471030294534,0,300.872763165538,0,0
ColoRect-AdenoCA::POLE.S.19,msa_thresholdx100_unpruned,0,74.8958472664103,3452.96521929458,368.635039955459,0,0,0,0,831.314774738086,0,0
ColoRect-AdenoCA::POLE.S.20,msa_thresholdx100_unpruned,0,46.6542914623923,1399.12956686267,7.02402282300112,0,14.2916689081341,261.614161472777,14.2645315766196,28.2286690386892,0,0
ColoRect-AdenoCA::POLE.S.21,msa_thresholdx100_unpruned,0,0,2180.50748502665,12.0295939505467,0,78.337537267,2.3875536451134,30.6912109500641,106.242053093861,0,0
ColoRect-AdenoCA::POLE.S.22,msa_thresholdx100_unpruned,0,0,0,1.0830371721421,0,6.21287554874209,0,0,0,146.491616144161,0
ColoRect-AdenoCA::POLE.S.23,msa_thresholdx100_unpruned,0,0,1967.04832839734,10.3626854690155,0,151.466201970477,0,38.9640328210883,166.820339802719,0,0
ColoRect-AdenoCA::POLE.S.24,msa_thresholdx100_unpruned,0,8.52583091519057,0,8.07554780384953,0,0,0,0,10.4129782083985,450.195646053918,0
ColoRect-AdenoCA::POLE.S.25,msa_thresholdx100_unpruned,0,14.610489267171,649.601439878275,0,0,41.466763644723,0,4.71986669142611,0,0,0
ColoRect-AdenoCA::POLE.S.26,msa_thresholdx100_unpruned,0,0,1227.0343135965,0,0,40.2437512252014,0,0,24.3319130928771,813.437122534582,0
ColoRect-AdenoCA::POLE.S.27,msa_thresholdx100_unpruned,0,6.21415456163664,1976.66704759388,155.8995816618,0,23.2898207908861,0,0,512.893530355673,275.364676383778,0
ColoRect-AdenoCA::POLE.S.28,msa_thresholdx100_unpruned,0,18.3140371829302,425.061184690489,0,0,0,11.9846014628364,12.0423266828576,0,0,0
ColoRect-AdenoCA::POLE.S.29,msa_thresholdx100_unpruned,0,0,1065.53816626781,0,0,0,26.0136079241535,11.981934523805,0,44.6312620825039,0
ColoRect-AdenoCA::POLE.S.30,msa_thresholdx100_unpruned,0,0,1016.72642094142,6.74020484747058,0,0,0,0,0,295.602600046478,0
Eso-AdenoCA::S.1,msa_thresholdx100_unpruned,0,39.4357167443112,2.77010396121405,8.03780864196466,0,0,26.3975778489876,0,28.6348332008326,0,3.03962725541502
Eso-AdenoCA::S.2,msa_thresholdx100_unpruned,0,2.15224875678562,0,99.0278847216868,2.65775167367824,4.89102928008329,0,3.89502193866245,74.4242626672293,0,3.87783223002749
Eso-AdenoCA::S.3,msa_thresholdx100_unpruned,0,1.42577804863598,0,46.1938299159035,0,8.73847969070122,1.82284001816559,0,15.1092297792815,0,0.468425760749429
Eso-AdenoCA::S.4,msa_thresholdx100_unpruned,0,23.4312547346454,0,5.20318363001678,0,22.8163905471697,0.370876179200521,42.7070097721939,6.65160778889612,0,0.420448467757038
Eso-AdenoCA::S.5,msa_thresholdx100_unpruned,0,4.35998310134529,32.7986819307277,1.22405504322402,0,54.8491720548909,0,0,52.3836314579438,0,0.739149571730672
Eso-AdenoCA::S.6,msa_thresholdx100_unpruned,0,117.224817159549,24.3333139621,21.7906991788313,0,18.976841972044,71.4568916549879,0,0,0,0
Eso-AdenoCA::S.7,msa_thresholdx100_unpruned,0,1.42994663107907,1.76937134341365,20.667312232265,0,28.5560153471035,26.9968316557798,2.7333312917224,52.1303155784886,0,9.08821749972151
Eso-AdenoCA::S.8,msa_thresholdx100_unpruned,0,11.1257768789107,216.915159633019,0,5.39781247847079,26.0544817139957,0,10.3067887403263,7.46511931606558,0,56.1291144618924
Eso-AdenoCA::S.9,msa_thresholdx100_unpruned,0,13.1689965361982,36.3692397376375,2.03128328218342,3.4545423285881,22.2714193292471,5.11355079267263,3.17105750646501,16.3660756026454,0,23.8031211451206
Eso-AdenoCA::S.10,msa_thresholdx100_unpruned,0,8.23165947741319,0,44.0203749305078,0.459286415024361,0,0,0,20.9525517523396,0,0
Eso-AdenoCA::S.11,msa_thresholdx100_unpruned,0,19.346132819158,55.5525929032206,30.9029796531629,0.0105630059942331,0,1.17238337014691,15.492084016778,22.4113019297011,0,19.569562033168
Eso-AdenoCA::S.12,msa_thresholdx100_unpruned,0,3.38763305895002,0,52.8096740696971,21.5730050277681,22.0025419925355,54.1242219475116,11.9567232459217,2.39233294541844,0,3.30852856402319
Eso-AdenoCA::S.13,msa_thresholdx100_unpruned,0,29.7202621651189,1.25053073783996,15.739462850817,16.5906913522738,13.5652699280598,37.6438586405154,0,48.7452765215336,0,0
Eso-AdenoCA::S.14,msa_thresholdx100_unpruned,0,38.441002878566,0,16.2739633584513,0,9.39079029608345,0,28.5588590621899,0,0,27.827189314705
Eso-AdenoCA::S.15,msa_thresholdx100_unpruned,0,1.567537585137,0.33389210382,26.9288413147371,0,52.4520683029356,62.5549469703236,0,47.8671263174737,0,61.4796629679812
Eso-AdenoCA::S.16,msa_thresholdx100_unpruned,0,0.0705979606508155,0,5.60537687775643,9.92382160616348,39.1044734313631,400.821795580252,0,0,0,7.19689942500048
Eso-AdenoCA::S.17,msa_thresholdx100_unpruned,0,5.01807193422655,0,44.1857138078386,0,17.255446596903,31.3420465918375,0,18.2750553660492,0,26.190585334611
Eso-AdenoCA::S.18,msa_thresholdx100_unpruned,0,40.8422916476575,0.743539854716747,24.6674571943447,0,40.6724387986664,43.7568289537315,58.2863357208499,54.741017519347,0,14.1771106294855
Eso-AdenoCA::S.19,msa_thresholdx100_unpruned,0,0.390241458617801,7.85749905333679,8.88287416068601,0,5.20316303563453,77.6172445648469,76.5281325432701,39.4955524348294,0,15.7421301109521
Eso-AdenoCA::S.20,msa_thresholdx100_unpruned,0,6.15232007801301,1.06488587275282,23.7783330513635,0.777998262283635,27.129993840617,0,1.92557000655749,17.8533491317209,0,1.84624451250069
Eso-AdenoCA::S.21,msa_thresholdx100_unpruned,0,14.0192219716253,0,54.5406930168842,1.6206097997816,5.71974459303296,2.53300739877535,15.6918305682451,45.4122578516187,0,0
Eso-AdenoCA::S.22,msa_thresholdx100_unpruned,0,11.7108444052302,15.311749817752,11.0263485323999,0,2.85081350512824,13.6585748205868,73.3317540562699,22.3787393126806,0,0
Eso-AdenoCA::S.23,msa_thresholdx100_unpruned,0,49.5119231193678,2.84483660362163,11.8454864845304,0.212225738124719,0,28.4605788798776,29.6559434350476,22.9533677364807,0,7.86533829225372
Eso-AdenoCA::S.24,msa_thresholdx100_unpruned,0,122.753981199446,0,84.3326169924172,0,0,11.4053202620455,0,0,0,59.0602054475273
Eso-AdenoCA::S.25,msa_thresholdx100_unpruned,0,10.9101490005636,0,7.01958994860977,0,4.9013876788107,1.28751082389156,6.80289099979688,10.5854944449586,0,3.75374819243331
Eso-AdenoCA::S.26,msa_thresholdx100_unpruned,0,6.66664087593468,0.576698566672029,7.37162733533269,1.48483341008329,0.254648803918206,0,0,93.0726909532642,0,6.55129947607337
Eso-AdenoCA::S.27,msa_thresholdx100_unpruned,0,8.60411124381826,0,65.1450761969916,1.47425378964922,15.3225927238301,1.98390850856788,7.05911984716327,4.8347879753141,0,15.9094900085881
Eso-AdenoCA::S.28,msa_thresholdx100_unpruned,0,12.3756390218432,0,49.8346824315527,2.67091845653506,4.80107919700244,0,10.7783450324732,22.3351191299536,0,0
Eso-AdenoCA::S.29,msa_thresholdx100_unpruned,0,5.99563272563281,8.51125046047068,34.464898704882,0,57.5803304737107,1.67729366796152,26.5389644085977,48.3771768535501,0,18.9893790461465
Eso-AdenoCA::S.30,msa_thresholdx100_unpruned,0,8.52489293205216,0,16.2485293223265,1.40781494879747,17.6802514695166,84.1949152396238,5.33659636620274,0,0,0
Eso-AdenoCA::S.31,msa_thresholdx100_unpruned,0,55.8895537712697,63.3493285959864,43.0415745597833,79.6163418599753,0.998606875105421,151.789429327238,19.0050680210952,25.8851060922972,0,13.2671244913772
Eso-AdenoCA::S.32,msa_thresholdx100_unpruned,0,6.0557770762872,0,4.42479907139596,1.06807684589344,9.60298223077957,26.0466652444663,1.3629850065156,11.1472890542128,0,0.0288427234896399
Eso-AdenoCA::S.33,msa_thresholdx100_unpruned,0,24.9109684555933,0,8.47967059638812,0,0,257.271121700618,0,72.7747902930209,0,3.28519896537536
Eso-AdenoCA::S.34,msa_thresholdx100_unpruned,0,1.22881199501238,99.2215245418823,155.805654974594,0,10.799374446742,0,12.2220310747501,0,0,48.2269535037777
Eso-AdenoCA::S.35,msa_thresholdx100_unpruned,0,1.127154425412,0,22.8885262978313,0,46.3159396883081,72.6187131566211,0,22.204967037936,0,9.33303489751298
Eso-AdenoCA::S.36,msa_thresholdx100_unpruned,0,21.7088777134637,5.69133427225167,3.73556330998799,0,16.3347506497359,0,0.967744716960425,20.617153113689,0,43.7241881341572
Eso-AdenoCA::S.37,msa_thresholdx100_unpruned,0,27.6304512081559,6.56380050726813,63.5442345252717,0.0630168272548419,1.69633056284148,0,30.9167870044079,0.873738872296391,0,6.91166047290178
Eso-AdenoCA::S.38,msa_thresholdx100_unpruned,0,100.846775330238,0,32.2012303010146,0,0,82.5067181033783,24.2934868513348,0,0,50.4960871907465
Eso-AdenoCA::S.39,msa_thresholdx100_unpruned,0,6.59135263455901,0,9.45605997359458,0.491392532830651,20.3251000022251,110.998296660037,0,46.5297891631654,0,5.8638288163411
Eso-AdenoCA::S.40,msa_thresholdx100_unpruned,0,15.3600337627097,0,9.96896463932113,3.89598419927195,5.63415042386759,4.51648519417598,20.2045610818897,120.576651224374,0,0
Eso-AdenoCA::S.41,msa_thresholdx100_unpruned,0,15.3265631001898,0,4.8986976825899,0,7.51883389410125,100.671686641776,41.5374356260405,25.3684865041705,0,0
Eso-AdenoCA::S.42,msa_thresholdx100_unpruned,0,1.19424594093549,0.826756113582571,0,0,7.45179881480792,126.353535934349,1.74439585869863,41.3316287783129,0,0
Eso-AdenoCA::S.43,msa_thresholdx100_unpruned,0,0,4.83853470120994,7.49990133101703,0,13.3632160027635,21.1883280048091,6.70550707518698,81.4852404517792,0,5.75187288490307
Eso-AdenoCA::S.44,msa_thresholdx100_unpruned,0,1.93037615607923,4.21940137624738,41.3951979525586,0.436347040998111,12.0571118686726,40.3005075862715,29.1570345947824,16.0887991302252,0,6.58759414250095
Eso-AdenoCA::S.45,msa_thresholdx100_unpruned,0,17.3957441579059,0,18.4106139592017,0.787077743053792,14.0036344037286,14.8112480059476,8.62924056345684,3.64553221557719,0,8.24166165101555
Eso-AdenoCA::S.46,msa_thresholdx100_unpruned,0,6.51200839832762,0,12.5478545175709,2.92858175813134,18.6719707481673,0,20.9401247434594,3.638552167325,0,3.46060098828391
Eso-AdenoCA::S.47,msa_thresholdx100_unpruned,0,10.8856907926883,0,22.0901355436176,0,23.9811947478008,51.7768302037005,33.5987784646775,61.8023436858243,0,5.92513997203671
Eso-AdenoCA::S.48,msa_thresholdx100_unpruned,0,16.3263562729766,0,12.4946239025546,157.638723568559,15.3698565257934,0,0.507934563167029,0,0,0.332202192168486
Eso-AdenoCA::S.49,msa_thresholdx100_unpruned,0,3.8589665763556,9.47900768555736,23.0197198906844,0.172740723257604,2.36354980492071,0,2.68547827012028,27.6640125214193,0,39.8548917798007
Eso-AdenoCA::S.50,msa_thresholdx100_unpruned,0,4.58722867950505,2.62811414420471,3.17512153856394,0,1.91502227008395,0.611754438963318,1.04517731192653,16.4601652227768,0,9.16597633417915
Eso-AdenoCA::S.51,msa_thresholdx100_unpruned,0,35.3973686202331,0.191210101514825,0.989725647434747,0,6.73467339686371,0,27.5046987473836,40.4427555858788,0,0
Eso-AdenoCA::S.52,msa_thresholdx100_unpruned,0,12.8499668871523,0,31.1058553353048,3.44296866219777,21.5199591004774,2.02112589997019,6.52936614640968,0,0,32.0066315785887
Eso-AdenoCA::S.53,msa_thresholdx100_unpruned,0,0,2.06305485298058,21.8232040173516,0,9.12567574965166,12.7301302623121,25.8112835918209,21.3752029312481,0,63.1731826824717
Eso-AdenoCA::S.54,msa_thresholdx100_unpruned,0,49.6087668236151,0.470511281307168,10.2777452146244,0,96.4392313244569,0,2.38354098151825,105.578486034368,0,0
Eso-AdenoCA::S.55,msa_thresholdx100_unpruned,0,2.71837605428536,0,7.46514865369613,0,0,38.088090546133,2.97988409903164,149.626990941307,0,7.42945615981775
Eso-AdenoCA::S.56,msa_thresholdx100_unpruned,0,3.03378033418663,3.29617424492366,27.8490275079044,1.44591195564209,14.9851851527747,35.0466321876662,5.02171696442091,36.0469994303906,0,0
Eso-AdenoCA::S.57,msa_thresholdx100_unpruned,0,0,4.96905996776256,10.6512596473731,3.59445233400131,24.5756814175702,41.2227596670522,16.5700100512693,26.9123201428477,0,16.0566221591842
Eso-AdenoCA::S.58,msa_thresholdx100_unpruned,0,8.94841147257833,0,20.0878114235744,0,25.4528993025553,70.4243301245499,25.615125395808,16.6010895344481,0,23.5566591536769
Eso-AdenoCA::S.59,msa_thresholdx100_unpruned,0,6.47456283299026,1.52097970202867,9.74141864241879,1.13001367144983,19.6915656966628,55.5891158227403,0,22.196356073868,0,6.25972455477338
Eso-AdenoCA::S.60,msa_thresholdx100_unpruned,0,62.3663692037488,0,30.3531612266882,0.18236699278802,1.71474255085728,3.87409384148925,5.59288066071778,34.4113207358968,0,0
Eso-AdenoCA::S.61,msa_thresholdx100_unpruned,0,3.66806458122206,11.4722667105497,15.6704984729755,0,75.3596561738742,0.921882819445534,0,39.1490352093751,0,4.67612824354745
Eso-AdenoCA::S.62,msa_thresholdx100_unpruned,0,6.37559305803846,3.34959062386201,43.370640273985,2.06517998462523,6.38250684717465,66.9120949923473,3.16192589982988,50.2149016725565,0,1.92491293961861
Eso-AdenoCA::S.63,msa_thresholdx100_unpruned,0,1.77219891574731,0,2.3788660310322,10.4356463923926,51.125137872425,0,21.7620479658756,0.000467547189683175,0,0.500596139543308
Eso-AdenoCA::S.64,msa_thresholdx100_unpruned,0,25.5464147719127,7.22300514484193,29.5253267798412,0,7.04957942149792,7.31973546424321,5.14900780445716,48.9478432346553,0,3.54866129620164
Eso-AdenoCA::S.65,msa_thresholdx100_unpruned,0,28.6608849086411,1.50446331342415,11.7803685108855,0,36.2231844038338,0,0,0,0,3.26613703380488
Eso-AdenoCA::S.66,msa_thresholdx100_unpruned,0,73.5138469244422,1.15780936277523,7.9867352860454,0,15.8004381353354,31.3574174401376,0.726029562560528,14.8002529905974,0,0
Eso-AdenoCA::S.67,msa_thresholdx100_unpruned,0,20.2377919381693,0,57.9709135501949,1.81444725862963,2.92988320712847,0,0,34.61449826211,0,50.4314732808147
Eso-AdenoCA::S.68,msa_thresholdx100_unpruned,0,81.492450214663,0,38.5847460552783,0,0,0.43611071837723,14.6293629586416,31.0385906170572,0,11.3483351118794
Eso-AdenoCA::S.69,msa_thresholdx100_unpruned,0,45.5802318320986,0,7.72956525597565,0,21.7138585085183,29.9238056425825,0,45.4617887478848,0,2.03116843822629
Eso-AdenoCA::S.70,msa_thresholdx100_unpruned,0,10.193787189282,0,44.3615879180383,0,10.9541178023446,9.07287176483032,102.190350972035,3.96730413472781,0,72.4783567053269
Eso-AdenoCA::S.71,msa_thresholdx100_unpruned,0,83.0172034123208,0,0,0,33.3973560824374,0,32.2812470518823,0,0,17.4794101619208
Eso-AdenoCA::S.72,msa_thresholdx100_unpruned,0,7.01065805712655,0,21.641319436324,6.20263999809518,27.7231958458314,1.33681028266051,0,18.2165597629679,0,4.17976557240706
Eso-AdenoCA::S.73,msa_thresholdx100_unpruned,0,2.27044741036693,0.31324453236036,21.262872506804,0.739900394358507,2.63041584441071,0,0,2.36519603919545,0,27.9447943167802
Eso-AdenoCA::S.74,msa_thresholdx100_unpruned,0,14.6989403933407,3.15553075268489,35.4692417999621,0,2.6625658441201,41.5935237188786,31.5408446460835,22.447005945407,0,22.2871038511638
Eso-AdenoCA::S.75,msa_thresholdx100_unpruned,0,3.82047183627481,0.223257849502732,26.0647293127484,0,15.3797944827999,0,0,6.31200297707147,0,20.7570642633258
Eso-AdenoCA::S.76,msa_thresholdx100_unpruned,0,27.1263154851396,0.141007935041153,41.0902868461332,1.43213450219935,4.6314759134034,1.74692424812481,1.91419965827951,0,0,30.6195760721827
Eso-AdenoCA::S.77,msa_thresholdx100_unpruned,0,34.9675686604548,0.101311927072087,0,0,2.58266600919396,88.2680963267904,0,2.81394644430906,0,9.78982208391025
Eso-AdenoCA::S.78,msa_thresholdx100_unpruned,0,58.6846831146061,1.98255270817714,13.0646511030663,0,13.8090942004203,3.36580004594301,0,4.98970555295128,0,9.9586834936385
Eso-AdenoCA::S.79,msa_thresholdx100_unpruned,0,3.56183791349638,10.8144885685062,21.6412524793775,122.939142672152,0,0,0,37.2419502564631,0,0.780542983593794
Eso-AdenoCA::S.80,msa_thresholdx100_unpruned,0,17.3011578615574,0,66.4829808456304,1.56640217465857,12.269598662568,1.33198355953478,4.54307209937959,44.3057871770433,0,11.1817956158462
Eso-AdenoCA::S.81,msa_thresholdx100_unpruned,0,3.58925440198192,0,7.75565924297139,3.03816248110437,28.4666657387776,102.26731222043,0,24.6292688480765,0,3.05797677787165
Eso-AdenoCA::S.82,msa_thresholdx100_unpruned,0,0.762722866766288,0,0,0,18.1520239979369,21.825450559342,207.686566023051,0,0,5.2606853605198
Eso-AdenoCA::S.83,msa_thresholdx100_unpruned,0,28.069867483339,1.54623867939572,32.1874086387696,0,0,26.3141958408779,54.7339099592348,48.7715715156201,0,0
Eso-AdenoCA::S.84,msa_thresholdx100_unpruned,0,0,0,50.8611389097338,0.951333109151137,2.67428648167415,2.8194970226259,61.1534963819396,49.1300356691773,0,24.5888929809875
Eso-AdenoCA::S.85,msa_thresholdx100_unpruned,0,0,0.92976586026861,76.2261693897751,0,0,0,0,0,0,15.9153482685435
Eso-AdenoCA::S.86,msa_thresholdx100_unpruned,0,21.4029878671384,0,1.42623621160054,0.350848327631804,12.3631673696337,3.83657422136001,0.0924079245826939,9.50822780531424,0,2.14369053156223
Eso-AdenoCA::S.87,msa_thresholdx100_unpruned,0,16.2132839933319,0,12.844588507499,1.72568880286108,14.7858775342717,55.2681109741768,0,41.6689477121124,0,7.21346281044329
Eso-AdenoCA::S.88,msa_thresholdx100_unpruned,0,15.8417883177633,0,24.1343603368108,5.9544508333325,51.8309777638739,57.239018144051,6.54210629945732,0,0,0
Eso-AdenoCA::S.89,msa_thresholdx100_unpruned,0,25.8966018180213,0,44.176172798648,0,26.1333787852785,10.1543217940361,116.830929424129,7.88701030611256,0,119.562941893914
Eso-AdenoCA::S.90,msa_thresholdx100_unpruned,0,0,6.55030360775888,12.7295446623343,0,0,17.1517065423141,0,58.1426283070264,0,9.87120042277238
Eso-AdenoCA::S.91,msa_thresholdx100_unpruned,0,4.01225085738666,0,62.5029776302208,0,12.8443979451151,0,31.4883500637132,0,0,28.0951280225865
Eso-AdenoCA::S.92,msa_thresholdx100_unpruned,0,6.05808058804352,59.5642108771355,3.31002669969876,0,0,0,0,34.1446440504998,0,4.42513541179247
Eso-AdenoCA::S.93,msa_thresholdx100_unpruned,0,1.25103005722696,0,26.1112126914532,0.0322608117144089,0.0259644527105879,0.947405658827524,0,0,0,0
Eso-AdenoCA::S.94,msa_thresholdx100_unpruned,0,28.1359493861,0,44.6386293745927,1.56834941958341,0,9.45507899812367,2.24574397224822,9.54772549451318,0,4.28925952298027
Eso-AdenoCA::S.95,msa_thresholdx100_unpruned,0,14.9646605516972,0,16.2527922154516,0,0.232908623105901,38.55491379868,16.3098547026647,0,0,41.2709956587311
Eso-AdenoCA::S.96,msa_thresholdx100_unpruned,0,73.8082466123764,8.82562114478076,10.5691188045893,0,12.906653167754,26.0594370012246,10.1366432232526,37.2554391918626,0,6.1541196055668
Eso-AdenoCA::S.97,msa_thresholdx100_unpruned,0,10.3900994658122,3.18612907897784,35.8742751261622,10.065003147103,0,29.2161188619281,61.2103930633059,7.60060376633344,0,7.73609514613639
Eso-AdenoCA::S.98,msa_thresholdx100_unpruned,0,5.87566019509683,1.58208465764992,50.5300741345707,4.93926196367601,5.76353149031617,0.384144873464719,22.5683816581975,41.5384163128115,0,82.8997065724995
Eso-AdenoCA::S.99,msa_thresholdx100_unpruned,0,0,0,31.5627467281191,0.047003974158796,15.7235163542573,0,108.466187186879,35.2119362602251,0,5.48757441986139
Eso-AdenoCA::S.100,msa_thresholdx100_unpruned,0,5.51077163711097,3.34710574001383,19.3714732423693,8.91288392511696,2.28199590068496,6.65202860955192,44.9923208523737,63.3388936850836,0,0
Kidney-RCC::MSI-H.S.1,msa_thresholdx100_unpruned,0,131.778436213434,0,0,0,0,0,0,0,0,0
Kidney-RCC::MSI-H.S.2,msa_thresholdx100_unpruned,0,24.9457543878392,0,0,0,0,0.0336701388239927,0,0,0,0.936652043584746
Kidney-RCC::MSI-H.S.3,msa_thresholdx100_unpruned,0,0.731505053412865,0,0.164871692537271,0,0.0367054455464219,0,0,1.1664989201552,0,0.871302093288659
Kidney-RCC::S.1,msa_thresholdx100_unpruned,0,109.27262581054,0,17.5615985420742,0,0,0,0,0,0,0
Kidney-RCC::S.2,msa_thresholdx100_unpruned,0,10.6312250563958,0,16.353102661361,0,0,0.409315198320692,0,56.4990834418252,0,0
Kidney-RCC::S.3,msa_thresholdx100_unpruned,0,30.650239171765,0,16.3070220872948,0,0,15.2980459256699,0,34.8806001941116,0,4.43931122862846
Kidney-RCC::S.4,msa_thresholdx100_unpruned,0,14.4340437352282,0,4.61109203162286,0,0.463573062749205,0,0,49.2614965968992,0,0.730231488660109
Kidney-RCC::S.5,msa_thresholdx100_unpruned,0,35.4285699884285,0,25.4899759994822,0,1.64022918913051,0,0,84.3982515035052,0,0
Kidney-RCC::S.6,msa_thresholdx100_unpruned,0,17.6065307250657,0,25.7736572848409,0,3.66213960065107,0.403174433648732,0,48.9328310553012,0,0
Kidney-RCC::S.7,msa_thresholdx100_unpruned,0,34.8257008611353,0,22.9667732389804,0,0,0,0,11.726454955494,0,0.550288301885477
Kidney-RCC::S.8,msa_thresholdx100_unpruned,0,164.474398581189,0,13.1584808900599,0,0,0,0,9.80542761968561,0,0
Kidney-RCC::S.9,msa_thresholdx100_unpruned,0,1.52155633086228,0,0.0246086712125023,0,0,0,0,0.169173686482804,0,0.174664439871855
Kidney-RCC::S.10,msa_thresholdx100_unpruned,0,23.9303433371126,0,71.0597440205452,0,11.8298758305535,2.5251341092477,0,81.8861235833316,0,4.41893528240819
Kidney-RCC::S.11,msa_thresholdx100_unpruned,0,4.71363900872927,0,0.874385533505828,0,4.46882963307592,2.10420958348657,0,57.6218081519846,0,1.18091421359511
Kidney-RCC::S.12,msa_thresholdx100_unpruned,0,63.5833571398936,0,38.6999661172314,0,0,0,0,23.3962363146983,0,1.99427261845561
Kidney-RCC::S.13,msa_thresholdx100_unpruned,0,57.7794536234846,0,47.3957483774601,0,2.476066090065,2.82943343800385,0,0,0,0
