Sample.ID,Tool,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS24,SBS26,SBS28,SBS29,SBS30,SBS31,SBS35,SBS37,SBS38,SBS39,SBS40,SBS40a,SBS40b,SBS40c,SBS41,SBS44
Kidney-RCC::S.22,fitms_0.060,0,0,0,688.502785424234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5132.51604289649,0,0,0,0,0,0,0,0,0,0,0,892.0743283935,3157.15773891908,0,0,0
Kidney-RCC::S.23,fitms_0.060,437.254996443089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618.85299068323,0,0,0,0
Kidney-RCC::S.24,fitms_0.060,0,0,0,451.348738151315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384.04720414445,0,0,0
Kidney-RCC::S.25,fitms_0.060,0,0,0,0,1931.04420239058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18373.8584326824,0,0,0,0,0,0,0,0,0,0,0,0,1515.34239295851,0,0,0,0
Kidney-RCC::S.26,fitms_0.060,109.582851676868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.12684028627,662.450556905945,0,0,0
Kidney-RCC::S.27,fitms_0.060,213.567981338654,0,0,137.274848861868,216.444004632268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.478898011422,742.626111490608,0,0,0
Kidney-RCC::S.28,fitms_0.060,291.214133430681,0,0,0,569.474851912438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.52821840275,1568.14266473526,586.214350000261,0,0
Kidney-RCC::S.29,fitms_0.060,288.697736629518,0,0,847.812838309945,203.067558758516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418.56773088724,0,0,0
Kidney-RCC::S.30,fitms_0.060,0,0,0,408.658873687153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3691.39191626061,1355.28842720318,0,0,0
Kidney-RCC::S.31,fitms_0.060,169.517374130324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.328379144374,826.87478298253,1702.95038203663,0,0
Kidney-RCC::S.32,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6792.84798923654,0,0,0,0,0,0,0,0,0,0,0,1225.35298382456,1527.51611788363,0,0,0
Kidney-RCC::S.33,fitms_0.060,0,0,0,333.146792635953,1438.84530143345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2747.38933230022,405.612820591413,0,0,0
Kidney-RCC::S.34,fitms_0.060,159.120014223568,0,0,867.677949031784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.55252340561,0,0,0
Kidney-RCC::S.35,fitms_0.060,0,0,0,678.826921317491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2472.92424519788,2687.52383551599,0,0,0
Kidney-RCC::S.36,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.956259031693,0,0,0
Kidney-RCC::S.37,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.42247133626,0,0,0,0
Kidney-RCC::S.38,fitms_0.060,0,0,0,285.096904460466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713.41005261163,466.243358312616,0,0,0
Kidney-RCC::S.39,fitms_0.060,151.320047929856,0,0,542.27935777919,98.6297379273076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910.72403437452,99.9593303510938,0,0,0
Kidney-RCC::S.40,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.38673147993,0,0,0
Kidney-RCC::S.41,fitms_0.060,0,0,0,0,1659.13450841467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334.43309535413,640.930653465383,0,0,0
Kidney-RCC::S.42,fitms_0.060,0,0,0,0,1721.69170172246,0,0,0,0,0,0,0,0,0,930.911999017651,0,0,0,0,0,0,0,0,0,0,783.5367118251,0,0,0,0,0,0,0,0,0,0,0,0,556.584409412374,872.857311900329,0,0,0
Kidney-RCC::S.43,fitms_0.060,0,0,0,1159.41703739969,1544.59484003379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199.38047322128,1480.30596904711,0,0,0
Kidney-RCC::S.44,fitms_0.060,187.107839590885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.764071750521,0,0,0,0,0,0,0,0,0,0,338.296995545811,0,0,0,0,0,0,0,0,0,0,0,1460.4273035547,687.631489819449,0,0,0
Kidney-RCC::S.45,fitms_0.060,0,0,0,205.75554440576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615.15612356789,1161.24408976428,0,0,0
Kidney-RCC::S.46,fitms_0.060,360.446919244354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515.90401199651,1303.97928325097,0,0,0
Kidney-RCC::S.47,fitms_0.060,0,0,0,451.868761350307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812.062950002913,3091.1313195052,0,0,0
Kidney-RCC::S.48,fitms_0.060,456.729347624824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525.71824048029,0,0,0,0,0,0,0,0,0,0,0,1848.8337229542,362.615492032486,0,0,0
Kidney-RCC::S.49,fitms_0.060,192.3687176998,0,0,445.15228976902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446.5134292885,1248.17179067795,0,0,0
Kidney-RCC::S.50,fitms_0.060,0,0,0,1123.30483254226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392.29665419079,1534.64711575256,0,0,0
Kidney-RCC::S.51,fitms_0.060,473.385954828998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.584553472865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1718.298245924,0,0,0,0
Kidney-RCC::S.52,fitms_0.060,301.695811500043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206.99254158667,1371.11398952591,0,0,0
Kidney-RCC::S.53,fitms_0.060,444.266236667915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756.27849080074,1644.4808037808,0,0,0
Kidney-RCC::S.54,fitms_0.060,0,0,0,1136.62769259856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172.19660227154,0,0,0
Kidney-RCC::S.55,fitms_0.060,292.981213164878,0,0,335.457686892578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736.55513050032,705.274353419216,0,0,0
Kidney-RCC::S.56,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196.81332394057,0,0,0,0,0,0,0,0,0,0,0,0,633.474604087157,1763.29865152251,322.836476898399,0,0
Kidney-RCC::S.57,fitms_0.060,0,0,0,467.955296155098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058.61040438508,1658.18841120393,0,0,0
Kidney-RCC::S.58,fitms_0.060,345.466641882834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2843.77245290054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.367399163086,1678.09176361745,0,0,0
Kidney-RCC::S.59,fitms_0.060,0,0,0,892.060603831245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418.07346862925,2123.23259468992,0,0,0
Kidney-RCC::S.60,fitms_0.060,356.834290209545,0,0,1106.11071262169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125.05496778924,0,0,0,0
Kidney-RCC::S.61,fitms_0.060,0,0,0,1208.17914871288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1491.77104430167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961.576762466086,0,0,0,0
Kidney-RCC::S.62,fitms_0.060,0,0,0,0,1063.3279148767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3090.49367746859,900.357904062709,0,0,0
Kidney-RCC::S.63,fitms_0.060,0,0,0,472.35754929854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410.32780230936,1117.55202516144,0,0,0
Kidney-RCC::S.64,fitms_0.060,0,0,0,1599.40767314933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116.16331160801,740.2541820342,0,0,0
Kidney-RCC::S.65,fitms_0.060,0,0,0,1217.84302663852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.074423326949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644.10286750117,1844.06308293704,1686.96365649023,0,0
Kidney-RCC::S.66,fitms_0.060,418.311487718022,0,0,0,1727.24272424471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205.43648303837,2092.1549279247,1378.3948131142,0,0
Kidney-RCC::S.67,fitms_0.060,186.736482107823,0,0,0,135.500554199098,0,0,0,0,0,0,0,0,0,0,186.510252604065,0,0,0,0,0,479.162785758318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.583876252259,466.772710600879,0,0,0
Kidney-RCC::S.68,fitms_0.060,220.087124869744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.010386703276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938.00257854182,453.999808036864,0,0,0
Kidney-RCC::S.69,fitms_0.060,211.92517716289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877.46819779012,1231.90095408797,0,0,0
Kidney-RCC::S.70,fitms_0.060,292.334648836097,0,0,457.544776021242,1052.94823206613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678.767687974705,0,0,0
Kidney-RCC::S.71,fitms_0.060,0,0,0,820.290185400651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591.42733638968,784.080592640305,418.381136860085,0,0
Kidney-RCC::S.72,fitms_0.060,243.513974885318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506.14930204255,1002.20234747314,0,0,0
Kidney-RCC::S.73,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279.33830947335,1780.95108779218,0,0,0
Kidney-RCC::S.74,fitms_0.060,0,0,0,1011.09363996399,405.353541849737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193.61835033586,0,1179.93959785586,0,0
Kidney-RCC::S.75,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2203.08072830086,0,0,0,0,0,0,0,0,0,0,0,0,2876.00362638479,0,0,0
Kidney-RCC::S.76,fitms_0.060,193.305717204791,0,0,472.306227358529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.786297419719,647.973043144146,0,0,0
Kidney-RCC::S.77,fitms_0.060,0,0,0,316.939704592645,547.969854312043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726.04622104089,1661.23282216114,0,0,0
Kidney-RCC::S.78,fitms_0.060,0,0,0,1161.39991118636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669.96620877476,1451.23822262837,2016.28355670356,0,0
Kidney-RCC::S.79,fitms_0.060,180.233500489693,0,0,414.764056869414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.151057360392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161.87764752498,0,0,0
Kidney-RCC::S.80,fitms_0.060,305.472248394047,0,0,0,1392.36523783519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582.06723372534,0,199.451166214504,0,0
Kidney-RCC::S.81,fitms_0.060,0,0,0,930.669701591427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.106443482329,0,2470.44474609867,0,0
Kidney-RCC::S.82,fitms_0.060,0,0,0,2419.9618573436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5973.62517907817,1758.52939948175,0,0,0,0,0,0,0,0,0,0,0,1147.45730828953,941.338946737001,0,0,0
Kidney-RCC::S.83,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141.15723701623,1198.00462761165,357.582957597924,0,0
Kidney-RCC::S.84,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.255688046367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837.707695082314,1402.90436241573,0,0,0
Kidney-RCC::S.85,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.671205256751,2691.27401329643,0,0,0
Kidney-RCC::S.86,fitms_0.060,556.489413705351,0,0,360.591073402146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245.33957292945,0,0,0,0,0,0,0,0,0,0,0,1213.78177246492,579.225879928482,0,0,0
Kidney-RCC::S.87,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446.82170642582,1819.36217019017,0,0,0
Kidney-RCC::S.88,fitms_0.060,289.326586017367,0,0,1370.55907652463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068.63811013614,0,1154.88832731929,0,0
Kidney-RCC::S.89,fitms_0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578.15416771767,2257.35386322833,0,0,0
Kidney-RCC::S.90,fitms_0.060,0,0,0,317.156612057794,113.398530201046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.866483421941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.43257696623,346.23163329078,0,0,0
Kidney-RCC::S.91,fitms_0.060,0,0,0,1670.90113484829,2199.65426821841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.62818728941,0,0,0,0
Kidney-RCC::S.92,fitms_0.060,0,0,0,407.471936454388,1171.1260539726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.49002713617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553.22314345996,1618.85421148652,0,0,0
Kidney-RCC::S.93,fitms_0.060,0,0,0,694.943897997671,819.303971767359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277.59863865112,1317.3741763884,718.667940118694,0,0
Kidney-RCC::S.94,fitms_0.060,0,0,0,855.637706944457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088.11065166689,1660.19199848324,0,0,0
Kidney-RCC::S.95,fitms_0.060,435.78669619976,0,0,1022.3659554291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305.64035644519,983.35528384196,0,0,0
Kidney-RCC::S.96,fitms_0.060,0,0,0,1101.03228698469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201.39884202753,900.551040663385,0,0,0
Kidney-RCC::S.97,fitms_0.060,0,0,0,979.46601009367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044.83523074445,0,0,0,0
Kidney-RCC::S.98,fitms_0.060,0,0,0,1416.08269864688,0,0,0,0,0,0,0,0,0,0,0,418.566243001024,0,0,0,0,0,219.000654755798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.67579461917,891.050881304731,0,0,0
Kidney-RCC::S.99,fitms_0.060,359.592927061395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.90746579464,2409.50804798974,0,0,0
Kidney-RCC::MSI-H.S.1,fitms_0.060,1109.53442787896,0,0,0,4810.34484708518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4653.16778233094,0,0,5880.64916881949
Breast-AdenoCA::S.1,fitms_0.100,581.035102216395,0,0,0,475.07594846398,0,0,0,0,0,0,0,0,0,0,3706.90517458362,0,0,0,0,0,1387.55579332943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.2,fitms_0.100,0,0,5821.29865887586,0,2749.07702198262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.3,fitms_0.100,246.640018526423,429.442786467199,0,0,699.31364727364,0,0,0,0,0,0,0,0,0,0,681.272228876756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.4,fitms_0.100,420.684785015832,780.13125484929,5608.43652703925,0,1403.86060130836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.5,fitms_0.100,350.479392740152,0,302.705570193896,0,2278.24346547204,0,0,0,0,0,0,0,0,0,0,821.909032882502,0,0,0,0,0,441.859058066121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.6,fitms_0.100,871.460294083458,6486.37398179494,5287.87548844561,0,0,0,0,0,0,0,0,0,0,0,0,1377.3539404564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.7,fitms_0.100,278.743123491665,178.941965160026,0,0,2780.64753255674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.8,fitms_0.100,664.304994956971,410.619952728492,1905.14398831808,0,1116.23719611231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.9,fitms_0.100,0,0,7343.59780741223,0,3712.51132614342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.10,fitms_0.100,0,836.89877975234,3118.55314947272,0,1103.87204708178,0,0,0,0,0,0,0,0,0,0,312.030300488041,0,0,0,0,0,448.042442650063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.11,fitms_0.100,355.793104164983,0,0,0,1653.31880611433,0,0,0,0,0,0,0,0,0,0,742.252517980079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.12,fitms_0.100,729.684733912532,503.196809300989,1144.56912269909,0,928.381862004519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.13,fitms_0.100,0,2702.91314237334,0,0,1023.94529661662,0,0,0,0,0,0,0,0,0,0,2144.31148048949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879.762975633151,0
Breast-AdenoCA::S.14,fitms_0.100,0,0,0,0,4044.23709813894,0,0,0,0,0,0,0,0,0,0,1427.6899418547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.15,fitms_0.100,764.577314761555,5867.32617374289,0,0,2758.65593529435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.16,fitms_0.100,328.739039476441,0,0,0,873.260969482077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.17,fitms_0.100,658.468371653912,0,0,0,1343.00599848721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.589533256327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.18,fitms_0.100,0,0,0,0,2142.88474956729,0,0,0,0,0,0,0,0,0,0,371.915148172913,0,0,0,0,0,1202.33291737796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.19,fitms_0.100,226.024578488889,0,260.611021888886,0,3237.21224468783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.20,fitms_0.100,204.68386219004,0,2208.68611946852,0,1190.19852300345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.21,fitms_0.100,0,924.317007534554,0,0,3465.62156372286,0,0,0,0,0,0,0,0,0,0,1082.05563072441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.22,fitms_0.100,0,0,0,0,2722.17793863196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.23,fitms_0.100,0,1087.02236802548,3969.96809541657,0,2636.57952436357,0,0,0,0,0,0,0,0,0,0,2250.58010277715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.24,fitms_0.100,572.457403307821,3385.05870403727,0,0,1184.99679255835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.487125230702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.25,fitms_0.100,552.632151159625,1275.07804396931,0,0,2367.6099045479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.26,fitms_0.100,0,1561.28811969638,0,0,1774.66187549694,0,0,0,0,0,0,0,0,0,0,1984.27282752379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.27,fitms_0.100,924.605083790515,1063.57014601227,1621.35408627,0,1611.70455250177,0,0,0,0,0,0,0,0,0,0,1388.76614944889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.28,fitms_0.100,545.252822985912,468.61136299727,3729.24486419978,0,2171.3464833349,0,0,0,0,0,0,0,0,0,0,2356.54448472124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.29,fitms_0.100,528.044210591068,0,0,0,5075.3566507807,0,0,0,0,0,0,0,0,0,0,965.481482598531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
