Sample Names	MutationType	DBS1	DBS6
Skin-Melanoma::S.45	CC>AG	1.0	0.0
Skin-Melanoma::S.45	CC>AT	1.0	0.0
Skin-Melanoma::S.45	CC>GA	1.0	0.0
Skin-Melanoma::S.45	CC>GG	1.0	0.0
Skin-Melanoma::S.45	CC>GT	1.0	0.0
Skin-Melanoma::S.45	CC>TA	1.0	0.0
Skin-Melanoma::S.45	CC>TG	1.0	0.0
Skin-Melanoma::S.45	CC>TT	1.0	0.0
Skin-Melanoma::S.45	CG>AT	1.0	0.0
Skin-Melanoma::S.45	CG>GC	1.0	0.0
Skin-Melanoma::S.45	CG>GT	1.0	0.0
Skin-Melanoma::S.45	CG>TA	1.0	0.0
Skin-Melanoma::S.45	CG>TC	1.0	0.0
Skin-Melanoma::S.45	CG>TT	1.0	0.0
Skin-Melanoma::S.45	CT>AA	1.0	0.0
Skin-Melanoma::S.45	CT>AC	1.0	0.0
Skin-Melanoma::S.45	CT>AG	1.0	0.0
Skin-Melanoma::S.45	CT>GA	1.0	0.0
Skin-Melanoma::S.45	CT>GC	1.0	0.0
Skin-Melanoma::S.45	CT>GG	1.0	0.0
Skin-Melanoma::S.45	CT>TA	1.0	0.0
Skin-Melanoma::S.45	CT>TC	1.0	0.0
Skin-Melanoma::S.45	CT>TG	1.0	0.0
Skin-Melanoma::S.45	GC>AA	1.0	0.0
Skin-Melanoma::S.45	GC>AG	1.0	0.0
Skin-Melanoma::S.45	GC>AT	1.0	0.0
Skin-Melanoma::S.45	GC>CA	1.0	0.0
Skin-Melanoma::S.45	GC>CG	1.0	0.0
Skin-Melanoma::S.45	GC>TA	1.0	0.0
Skin-Melanoma::S.45	TA>AT	1.0	0.0
Skin-Melanoma::S.45	TA>CG	1.0	0.0
Skin-Melanoma::S.45	TA>CT	1.0	0.0
Skin-Melanoma::S.45	TA>GC	1.0	0.0
Skin-Melanoma::S.45	TA>GG	1.0	0.0
Skin-Melanoma::S.45	TA>GT	1.0	0.0
Skin-Melanoma::S.45	TC>AA	1.0	0.0
Skin-Melanoma::S.45	TC>AG	1.0	0.0
Skin-Melanoma::S.45	TC>AT	1.0	0.0
Skin-Melanoma::S.45	TC>CA	1.0	0.0
Skin-Melanoma::S.45	TC>CG	1.0	0.0
Skin-Melanoma::S.45	TC>CT	1.0	0.0
Skin-Melanoma::S.45	TC>GA	1.0	0.0
Skin-Melanoma::S.45	TC>GG	1.0	0.0
Skin-Melanoma::S.45	TC>GT	1.0	0.0
Skin-Melanoma::S.45	TG>AA	1.0	0.0
Skin-Melanoma::S.45	TG>AC	1.0	0.0
Skin-Melanoma::S.45	TG>AT	1.0	0.0
Skin-Melanoma::S.45	TG>CA	1.0	0.0
Skin-Melanoma::S.45	TG>CC	1.0	0.0
Skin-Melanoma::S.45	TG>CT	1.0	0.0
Skin-Melanoma::S.45	TG>GA	1.0	0.0
Skin-Melanoma::S.45	TG>GC	1.0	0.0
Skin-Melanoma::S.45	TG>GT	1.0	0.0
Skin-Melanoma::S.45	TT>AA	1.0	0.0
Skin-Melanoma::S.45	TT>AC	1.0	0.0
Skin-Melanoma::S.45	TT>AG	1.0	0.0
Skin-Melanoma::S.45	TT>CA	1.0	0.0
Skin-Melanoma::S.45	TT>CC	1.0	0.0
Skin-Melanoma::S.45	TT>CG	1.0	0.0
Skin-Melanoma::S.45	TT>GA	1.0	0.0
Skin-Melanoma::S.45	TT>GC	1.0	0.0
Skin-Melanoma::S.45	TT>GG	1.0	0.0
Skin-Melanoma::S.46	AC>CA	1.0	0.0
Skin-Melanoma::S.46	AC>CG	1.0	0.0
Skin-Melanoma::S.46	AC>CT	1.0	0.0
Skin-Melanoma::S.46	AC>GA	1.0	0.0
Skin-Melanoma::S.46	AC>GG	1.0	0.0
Skin-Melanoma::S.46	AC>GT	1.0	0.0
Skin-Melanoma::S.46	AC>TA	1.0	0.0
Skin-Melanoma::S.46	AC>TG	1.0	0.0
Skin-Melanoma::S.46	AC>TT	1.0	0.0
Skin-Melanoma::S.46	AT>CA	1.0	0.0
Skin-Melanoma::S.46	AT>CC	1.0	0.0
Skin-Melanoma::S.46	AT>CG	1.0	0.0
Skin-Melanoma::S.46	AT>GA	1.0	0.0
Skin-Melanoma::S.46	AT>GC	1.0	0.0
Skin-Melanoma::S.46	AT>TA	1.0	0.0
Skin-Melanoma::S.46	CC>AA	1.0	0.0
Skin-Melanoma::S.46	CC>AG	1.0	0.0
Skin-Melanoma::S.46	CC>AT	1.0	0.0
Skin-Melanoma::S.46	CC>GA	1.0	0.0
Skin-Melanoma::S.46	CC>GG	1.0	0.0
Skin-Melanoma::S.46	CC>GT	1.0	0.0
Skin-Melanoma::S.46	CC>TA	1.0	0.0
Skin-Melanoma::S.46	CC>TG	1.0	0.0
Skin-Melanoma::S.46	CC>TT	1.0	0.0
Skin-Melanoma::S.46	CG>AT	1.0	0.0
Skin-Melanoma::S.46	CG>GC	1.0	0.0
Skin-Melanoma::S.46	CG>GT	1.0	0.0
Skin-Melanoma::S.46	CG>TA	1.0	0.0
Skin-Melanoma::S.46	CG>TC	1.0	0.0
Skin-Melanoma::S.46	CG>TT	1.0	0.0
Skin-Melanoma::S.46	CT>AA	1.0	0.0
Skin-Melanoma::S.46	CT>AC	1.0	0.0
Skin-Melanoma::S.46	CT>AG	1.0	0.0
Skin-Melanoma::S.46	CT>GA	1.0	0.0
Skin-Melanoma::S.46	CT>GC	1.0	0.0
Skin-Melanoma::S.46	CT>GG	1.0	0.0
Skin-Melanoma::S.46	CT>TA	1.0	0.0
Skin-Melanoma::S.46	CT>TC	1.0	0.0
Skin-Melanoma::S.46	CT>TG	1.0	0.0
Skin-Melanoma::S.46	GC>AA	1.0	0.0
Skin-Melanoma::S.46	GC>AG	1.0	0.0
Skin-Melanoma::S.46	GC>AT	1.0	0.0
Skin-Melanoma::S.46	GC>CA	1.0	0.0
Skin-Melanoma::S.46	GC>CG	1.0	0.0
Skin-Melanoma::S.46	GC>TA	1.0	0.0
Skin-Melanoma::S.46	TA>AT	1.0	0.0
Skin-Melanoma::S.46	TA>CG	1.0	0.0
Skin-Melanoma::S.46	TA>CT	1.0	0.0
Skin-Melanoma::S.46	TA>GC	1.0	0.0
Skin-Melanoma::S.46	TA>GG	1.0	0.0
Skin-Melanoma::S.46	TA>GT	1.0	0.0
Skin-Melanoma::S.46	TC>AA	1.0	0.0
Skin-Melanoma::S.46	TC>AG	1.0	0.0
Skin-Melanoma::S.46	TC>AT	1.0	0.0
Skin-Melanoma::S.46	TC>CA	1.0	0.0
Skin-Melanoma::S.46	TC>CG	1.0	0.0
Skin-Melanoma::S.46	TC>CT	1.0	0.0
Skin-Melanoma::S.46	TC>GA	1.0	0.0
Skin-Melanoma::S.46	TC>GG	1.0	0.0
Skin-Melanoma::S.46	TC>GT	1.0	0.0
Skin-Melanoma::S.46	TG>AA	1.0	0.0
Skin-Melanoma::S.46	TG>AC	1.0	0.0
Skin-Melanoma::S.46	TG>AT	1.0	0.0
Skin-Melanoma::S.46	TG>CA	1.0	0.0
Skin-Melanoma::S.46	TG>CC	1.0	0.0
Skin-Melanoma::S.46	TG>CT	1.0	0.0
Skin-Melanoma::S.46	TG>GA	1.0	0.0
Skin-Melanoma::S.46	TG>GC	1.0	0.0
Skin-Melanoma::S.46	TG>GT	1.0	0.0
Skin-Melanoma::S.46	TT>AA	1.0	0.0
Skin-Melanoma::S.46	TT>AC	1.0	0.0
Skin-Melanoma::S.46	TT>AG	1.0	0.0
Skin-Melanoma::S.46	TT>CA	1.0	0.0
Skin-Melanoma::S.46	TT>CC	1.0	0.0
Skin-Melanoma::S.46	TT>CG	1.0	0.0
Skin-Melanoma::S.46	TT>GA	1.0	0.0
Skin-Melanoma::S.46	TT>GC	1.0	0.0
Skin-Melanoma::S.46	TT>GG	1.0	0.0
Skin-Melanoma::S.47	AC>CA	1.0	0.0
Skin-Melanoma::S.47	AC>CG	1.0	0.0
Skin-Melanoma::S.47	AC>CT	1.0	0.0
Skin-Melanoma::S.47	AC>GA	1.0	0.0
Skin-Melanoma::S.47	AC>GG	1.0	0.0
Skin-Melanoma::S.47	AC>GT	1.0	0.0
Skin-Melanoma::S.47	AC>TA	1.0	0.0
Skin-Melanoma::S.47	AC>TG	1.0	0.0
Skin-Melanoma::S.47	AC>TT	1.0	0.0
Skin-Melanoma::S.47	AT>CA	1.0	0.0
Skin-Melanoma::S.47	AT>CC	1.0	0.0
Skin-Melanoma::S.47	AT>CG	1.0	0.0
Skin-Melanoma::S.47	AT>GA	1.0	0.0
Skin-Melanoma::S.47	AT>GC	1.0	0.0
Skin-Melanoma::S.47	AT>TA	1.0	0.0
Skin-Melanoma::S.47	CC>AA	1.0	0.0
Skin-Melanoma::S.47	CC>AG	1.0	0.0
Skin-Melanoma::S.47	CC>AT	1.0	0.0
Skin-Melanoma::S.47	CC>GA	1.0	0.0
Skin-Melanoma::S.47	CC>GG	1.0	0.0
Skin-Melanoma::S.47	CC>GT	1.0	0.0
Skin-Melanoma::S.47	CC>TA	1.0	0.0
Skin-Melanoma::S.47	CC>TG	1.0	0.0
Skin-Melanoma::S.47	CC>TT	1.0	0.0
Skin-Melanoma::S.47	CG>AT	1.0	0.0
Skin-Melanoma::S.47	CG>GC	1.0	0.0
Skin-Melanoma::S.47	CG>GT	1.0	0.0
Skin-Melanoma::S.47	CG>TA	1.0	0.0
Skin-Melanoma::S.47	CG>TC	1.0	0.0
Skin-Melanoma::S.47	CG>TT	1.0	0.0
Skin-Melanoma::S.47	CT>AA	1.0	0.0
Skin-Melanoma::S.47	CT>AC	1.0	0.0
Skin-Melanoma::S.47	CT>AG	1.0	0.0
Skin-Melanoma::S.47	CT>GA	1.0	0.0
Skin-Melanoma::S.47	CT>GC	1.0	0.0
Skin-Melanoma::S.47	CT>GG	1.0	0.0
Skin-Melanoma::S.47	CT>TA	1.0	0.0
Skin-Melanoma::S.47	CT>TC	1.0	0.0
Skin-Melanoma::S.47	CT>TG	1.0	0.0
Skin-Melanoma::S.47	GC>AA	1.0	0.0
Skin-Melanoma::S.47	GC>AG	1.0	0.0
Skin-Melanoma::S.47	GC>AT	1.0	0.0
Skin-Melanoma::S.47	GC>CA	1.0	0.0
Skin-Melanoma::S.47	GC>CG	1.0	0.0
Skin-Melanoma::S.47	GC>TA	1.0	0.0
Skin-Melanoma::S.47	TA>AT	1.0	0.0
Skin-Melanoma::S.47	TA>CG	1.0	0.0
Skin-Melanoma::S.47	TA>CT	1.0	0.0
Skin-Melanoma::S.47	TA>GC	1.0	0.0
Skin-Melanoma::S.47	TA>GG	1.0	0.0
Skin-Melanoma::S.47	TA>GT	1.0	0.0
Skin-Melanoma::S.47	TC>AA	1.0	0.0
Skin-Melanoma::S.47	TC>AG	1.0	0.0
Skin-Melanoma::S.47	TC>AT	1.0	0.0
Skin-Melanoma::S.47	TC>CA	1.0	0.0
Skin-Melanoma::S.47	TC>CG	1.0	0.0
Skin-Melanoma::S.47	TC>CT	1.0	0.0
Skin-Melanoma::S.47	TC>GA	1.0	0.0
Skin-Melanoma::S.47	TC>GG	1.0	0.0
Skin-Melanoma::S.47	TC>GT	1.0	0.0
Skin-Melanoma::S.47	TG>AA	1.0	0.0
Skin-Melanoma::S.47	TG>AC	1.0	0.0
Skin-Melanoma::S.47	TG>AT	1.0	0.0
Skin-Melanoma::S.47	TG>CA	1.0	0.0
Skin-Melanoma::S.47	TG>CC	1.0	0.0
Skin-Melanoma::S.47	TG>CT	1.0	0.0
Skin-Melanoma::S.47	TG>GA	1.0	0.0
Skin-Melanoma::S.47	TG>GC	1.0	0.0
Skin-Melanoma::S.47	TG>GT	1.0	0.0
Skin-Melanoma::S.47	TT>AA	1.0	0.0
Skin-Melanoma::S.47	TT>AC	1.0	0.0
Skin-Melanoma::S.47	TT>AG	1.0	0.0
Skin-Melanoma::S.47	TT>CA	1.0	0.0
Skin-Melanoma::S.47	TT>CC	1.0	0.0
Skin-Melanoma::S.47	TT>CG	1.0	0.0
Skin-Melanoma::S.47	TT>GA	1.0	0.0
Skin-Melanoma::S.47	TT>GC	1.0	0.0
Skin-Melanoma::S.47	TT>GG	1.0	0.0
Skin-Melanoma::S.48	AC>CA	1.0	0.0
Skin-Melanoma::S.48	AC>CG	1.0	0.0
Skin-Melanoma::S.48	AC>CT	1.0	0.0
Skin-Melanoma::S.48	AC>GA	1.0	0.0
Skin-Melanoma::S.48	AC>GG	1.0	0.0
Skin-Melanoma::S.48	AC>GT	1.0	0.0
Skin-Melanoma::S.48	AC>TA	1.0	0.0
Skin-Melanoma::S.48	AC>TG	1.0	0.0
Skin-Melanoma::S.48	AC>TT	1.0	0.0
Skin-Melanoma::S.48	AT>CA	1.0	0.0
Skin-Melanoma::S.48	AT>CC	1.0	0.0
Skin-Melanoma::S.48	AT>CG	1.0	0.0
Skin-Melanoma::S.48	AT>GA	1.0	0.0
Skin-Melanoma::S.48	AT>GC	1.0	0.0
Skin-Melanoma::S.48	AT>TA	1.0	0.0
Skin-Melanoma::S.48	CC>AA	1.0	0.0
Skin-Melanoma::S.48	CC>AG	1.0	0.0
Skin-Melanoma::S.48	CC>AT	1.0	0.0
Skin-Melanoma::S.48	CC>GA	1.0	0.0
Skin-Melanoma::S.48	CC>GG	1.0	0.0
Skin-Melanoma::S.48	CC>GT	1.0	0.0
Skin-Melanoma::S.48	CC>TA	1.0	0.0
Skin-Melanoma::S.48	CC>TG	1.0	0.0
Skin-Melanoma::S.48	CC>TT	1.0	0.0
Skin-Melanoma::S.48	CG>AT	1.0	0.0
Skin-Melanoma::S.48	CG>GC	1.0	0.0
Skin-Melanoma::S.48	CG>GT	1.0	0.0
Skin-Melanoma::S.48	CG>TA	1.0	0.0
Skin-Melanoma::S.48	CG>TC	1.0	0.0
Skin-Melanoma::S.48	CG>TT	1.0	0.0
Skin-Melanoma::S.48	CT>AA	1.0	0.0
Skin-Melanoma::S.48	CT>AC	1.0	0.0
Skin-Melanoma::S.48	CT>AG	1.0	0.0
Skin-Melanoma::S.48	CT>GA	1.0	0.0
Skin-Melanoma::S.48	CT>GC	1.0	0.0
Skin-Melanoma::S.48	CT>GG	1.0	0.0
Skin-Melanoma::S.48	CT>TA	1.0	0.0
Skin-Melanoma::S.48	CT>TC	1.0	0.0
Skin-Melanoma::S.48	CT>TG	1.0	0.0
Skin-Melanoma::S.48	GC>AA	1.0	0.0
Skin-Melanoma::S.48	GC>AG	1.0	0.0
Skin-Melanoma::S.48	GC>AT	1.0	0.0
Skin-Melanoma::S.48	GC>CA	1.0	0.0
Skin-Melanoma::S.48	GC>CG	1.0	0.0
Skin-Melanoma::S.48	GC>TA	1.0	0.0
Skin-Melanoma::S.48	TA>AT	1.0	0.0
Skin-Melanoma::S.48	TA>CG	1.0	0.0
Skin-Melanoma::S.48	TA>CT	1.0	0.0
Skin-Melanoma::S.48	TA>GC	1.0	0.0
Skin-Melanoma::S.48	TA>GG	1.0	0.0
Skin-Melanoma::S.48	TA>GT	1.0	0.0
Skin-Melanoma::S.48	TC>AA	1.0	0.0
Skin-Melanoma::S.48	TC>AG	1.0	0.0
Skin-Melanoma::S.48	TC>AT	1.0	0.0
Skin-Melanoma::S.48	TC>CA	1.0	0.0
Skin-Melanoma::S.48	TC>CG	1.0	0.0
Skin-Melanoma::S.48	TC>CT	1.0	0.0
Skin-Melanoma::S.48	TC>GA	1.0	0.0
Skin-Melanoma::S.48	TC>GG	1.0	0.0
Skin-Melanoma::S.48	TC>GT	1.0	0.0
Skin-Melanoma::S.48	TG>AA	1.0	0.0
Skin-Melanoma::S.48	TG>AC	1.0	0.0
Skin-Melanoma::S.48	TG>AT	1.0	0.0
Skin-Melanoma::S.48	TG>CA	1.0	0.0
Skin-Melanoma::S.48	TG>CC	1.0	0.0
Skin-Melanoma::S.48	TG>CT	1.0	0.0
Skin-Melanoma::S.48	TG>GA	1.0	0.0
Skin-Melanoma::S.48	TG>GC	1.0	0.0
Skin-Melanoma::S.48	TG>GT	1.0	0.0
Skin-Melanoma::S.48	TT>AA	1.0	0.0
Skin-Melanoma::S.48	TT>AC	1.0	0.0
Skin-Melanoma::S.48	TT>AG	1.0	0.0
Skin-Melanoma::S.48	TT>CA	1.0	0.0
Skin-Melanoma::S.48	TT>CC	1.0	0.0
Skin-Melanoma::S.48	TT>CG	1.0	0.0
Skin-Melanoma::S.48	TT>GA	1.0	0.0
Skin-Melanoma::S.48	TT>GC	1.0	0.0
Skin-Melanoma::S.48	TT>GG	1.0	0.0
Skin-Melanoma::S.49	AC>CA	1.0	0.0
Skin-Melanoma::S.49	AC>CG	1.0	0.0
Skin-Melanoma::S.49	AC>CT	1.0	0.0
Skin-Melanoma::S.49	AC>GA	1.0	0.0
Skin-Melanoma::S.49	AC>GG	1.0	0.0
Skin-Melanoma::S.49	AC>GT	1.0	0.0
Skin-Melanoma::S.49	AC>TA	1.0	0.0
Skin-Melanoma::S.49	AC>TG	1.0	0.0
Skin-Melanoma::S.49	AC>TT	1.0	0.0
Skin-Melanoma::S.49	AT>CA	1.0	0.0
Skin-Melanoma::S.49	AT>CC	1.0	0.0
Skin-Melanoma::S.49	AT>CG	1.0	0.0
Skin-Melanoma::S.49	AT>GA	1.0	0.0
Skin-Melanoma::S.49	AT>GC	1.0	0.0
Skin-Melanoma::S.49	AT>TA	1.0	0.0
Skin-Melanoma::S.49	CC>AA	1.0	0.0
Skin-Melanoma::S.49	CC>AG	1.0	0.0
Skin-Melanoma::S.49	CC>AT	1.0	0.0
Skin-Melanoma::S.49	CC>GA	1.0	0.0
Skin-Melanoma::S.49	CC>GG	1.0	0.0
Skin-Melanoma::S.49	CC>GT	1.0	0.0
Skin-Melanoma::S.49	CC>TA	1.0	0.0
Skin-Melanoma::S.49	CC>TG	1.0	0.0
Skin-Melanoma::S.49	CC>TT	1.0	0.0
Skin-Melanoma::S.49	CG>AT	1.0	0.0
Skin-Melanoma::S.49	CG>GC	1.0	0.0
Skin-Melanoma::S.49	CG>GT	1.0	0.0
Skin-Melanoma::S.49	CG>TA	1.0	0.0
Skin-Melanoma::S.49	CG>TC	1.0	0.0
Skin-Melanoma::S.49	CG>TT	1.0	0.0
Skin-Melanoma::S.49	CT>AA	1.0	0.0
Skin-Melanoma::S.49	CT>AC	1.0	0.0
Skin-Melanoma::S.49	CT>AG	1.0	0.0
Skin-Melanoma::S.49	CT>GA	1.0	0.0
Skin-Melanoma::S.49	CT>GC	1.0	0.0
Skin-Melanoma::S.49	CT>GG	1.0	0.0
Skin-Melanoma::S.49	CT>TA	1.0	0.0
Skin-Melanoma::S.49	CT>TC	1.0	0.0
Skin-Melanoma::S.49	CT>TG	1.0	0.0
Skin-Melanoma::S.49	GC>AA	1.0	0.0
Skin-Melanoma::S.49	GC>AG	1.0	0.0
Skin-Melanoma::S.49	GC>AT	1.0	0.0
Skin-Melanoma::S.49	GC>CA	1.0	0.0
Skin-Melanoma::S.49	GC>CG	1.0	0.0
Skin-Melanoma::S.49	GC>TA	1.0	0.0
Skin-Melanoma::S.49	TA>AT	1.0	0.0
Skin-Melanoma::S.49	TA>CG	1.0	0.0
Skin-Melanoma::S.49	TA>CT	1.0	0.0
Skin-Melanoma::S.49	TA>GC	1.0	0.0
Skin-Melanoma::S.49	TA>GG	1.0	0.0
Skin-Melanoma::S.49	TA>GT	1.0	0.0
Skin-Melanoma::S.49	TC>AA	1.0	0.0
Skin-Melanoma::S.49	TC>AG	1.0	0.0
Skin-Melanoma::S.49	TC>AT	1.0	0.0
Skin-Melanoma::S.49	TC>CA	1.0	0.0
Skin-Melanoma::S.49	TC>CG	1.0	0.0
Skin-Melanoma::S.49	TC>CT	1.0	0.0
Skin-Melanoma::S.49	TC>GA	1.0	0.0
Skin-Melanoma::S.49	TC>GG	1.0	0.0
Skin-Melanoma::S.49	TC>GT	1.0	0.0
Skin-Melanoma::S.49	TG>AA	1.0	0.0
Skin-Melanoma::S.49	TG>AC	1.0	0.0
Skin-Melanoma::S.49	TG>AT	1.0	0.0
Skin-Melanoma::S.49	TG>CA	1.0	0.0
Skin-Melanoma::S.49	TG>CC	1.0	0.0
Skin-Melanoma::S.49	TG>CT	1.0	0.0
Skin-Melanoma::S.49	TG>GA	1.0	0.0
Skin-Melanoma::S.49	TG>GC	1.0	0.0
Skin-Melanoma::S.49	TG>GT	1.0	0.0
Skin-Melanoma::S.49	TT>AA	1.0	0.0
Skin-Melanoma::S.49	TT>AC	1.0	0.0
Skin-Melanoma::S.49	TT>AG	1.0	0.0
Skin-Melanoma::S.49	TT>CA	1.0	0.0
Skin-Melanoma::S.49	TT>CC	1.0	0.0
Skin-Melanoma::S.49	TT>CG	1.0	0.0
Skin-Melanoma::S.49	TT>GA	1.0	0.0
Skin-Melanoma::S.49	TT>GC	1.0	0.0
Skin-Melanoma::S.49	TT>GG	1.0	0.0
Skin-Melanoma::S.50	AC>CA	1.0	0.0
Skin-Melanoma::S.50	AC>CG	1.0	0.0
Skin-Melanoma::S.50	AC>CT	1.0	0.0
Skin-Melanoma::S.50	AC>GA	1.0	0.0
Skin-Melanoma::S.50	AC>GG	1.0	0.0
Skin-Melanoma::S.50	AC>GT	1.0	0.0
Skin-Melanoma::S.50	AC>TA	1.0	0.0
Skin-Melanoma::S.50	AC>TG	1.0	0.0
Skin-Melanoma::S.50	AC>TT	1.0	0.0
Skin-Melanoma::S.50	AT>CA	1.0	0.0
Skin-Melanoma::S.50	AT>CC	1.0	0.0
Skin-Melanoma::S.50	AT>CG	1.0	0.0
Skin-Melanoma::S.50	AT>GA	1.0	0.0
Skin-Melanoma::S.50	AT>GC	1.0	0.0
Skin-Melanoma::S.50	AT>TA	1.0	0.0
Skin-Melanoma::S.50	CC>AA	1.0	0.0
Skin-Melanoma::S.50	CC>AG	1.0	0.0
Skin-Melanoma::S.50	CC>AT	1.0	0.0
Skin-Melanoma::S.50	CC>GA	1.0	0.0
Skin-Melanoma::S.50	CC>GG	1.0	0.0
Skin-Melanoma::S.50	CC>GT	1.0	0.0
Skin-Melanoma::S.50	CC>TA	1.0	0.0
Skin-Melanoma::S.50	CC>TG	1.0	0.0
Skin-Melanoma::S.50	CC>TT	1.0	0.0
Skin-Melanoma::S.50	CG>AT	1.0	0.0
Skin-Melanoma::S.50	CG>GC	1.0	0.0
Skin-Melanoma::S.50	CG>GT	1.0	0.0
Skin-Melanoma::S.50	CG>TA	1.0	0.0
Skin-Melanoma::S.50	CG>TC	1.0	0.0
Skin-Melanoma::S.50	CG>TT	1.0	0.0
Skin-Melanoma::S.50	CT>AA	1.0	0.0
Skin-Melanoma::S.50	CT>AC	1.0	0.0
Skin-Melanoma::S.50	CT>AG	1.0	0.0
Skin-Melanoma::S.50	CT>GA	1.0	0.0
Skin-Melanoma::S.50	CT>GC	1.0	0.0
Skin-Melanoma::S.50	CT>GG	1.0	0.0
Skin-Melanoma::S.50	CT>TA	1.0	0.0
Skin-Melanoma::S.50	CT>TC	1.0	0.0
Skin-Melanoma::S.50	CT>TG	1.0	0.0
Skin-Melanoma::S.50	GC>AA	1.0	0.0
Skin-Melanoma::S.50	GC>AG	1.0	0.0
Skin-Melanoma::S.50	GC>AT	1.0	0.0
Skin-Melanoma::S.50	GC>CA	1.0	0.0
Skin-Melanoma::S.50	GC>CG	1.0	0.0
Skin-Melanoma::S.50	GC>TA	1.0	0.0
Skin-Melanoma::S.50	TA>AT	1.0	0.0
Skin-Melanoma::S.50	TA>CG	1.0	0.0
Skin-Melanoma::S.50	TA>CT	1.0	0.0
Skin-Melanoma::S.50	TA>GC	1.0	0.0
Skin-Melanoma::S.50	TA>GG	1.0	0.0
Skin-Melanoma::S.50	TA>GT	1.0	0.0
Skin-Melanoma::S.50	TC>AA	1.0	0.0
Skin-Melanoma::S.50	TC>AG	1.0	0.0
Skin-Melanoma::S.50	TC>AT	1.0	0.0
Skin-Melanoma::S.50	TC>CA	1.0	0.0
Skin-Melanoma::S.50	TC>CG	1.0	0.0
Skin-Melanoma::S.50	TC>CT	1.0	0.0
Skin-Melanoma::S.50	TC>GA	1.0	0.0
Skin-Melanoma::S.50	TC>GG	1.0	0.0
Skin-Melanoma::S.50	TC>GT	1.0	0.0
Skin-Melanoma::S.50	TG>AA	1.0	0.0
Skin-Melanoma::S.50	TG>AC	1.0	0.0
Skin-Melanoma::S.50	TG>AT	1.0	0.0
Skin-Melanoma::S.50	TG>CA	1.0	0.0
Skin-Melanoma::S.50	TG>CC	1.0	0.0
Skin-Melanoma::S.50	TG>CT	1.0	0.0
Skin-Melanoma::S.50	TG>GA	1.0	0.0
Skin-Melanoma::S.50	TG>GC	1.0	0.0
Skin-Melanoma::S.50	TG>GT	1.0	0.0
Skin-Melanoma::S.50	TT>AA	1.0	0.0
Skin-Melanoma::S.50	TT>AC	1.0	0.0
Skin-Melanoma::S.50	TT>AG	1.0	0.0
Skin-Melanoma::S.50	TT>CA	1.0	0.0
Skin-Melanoma::S.50	TT>CC	1.0	0.0
Skin-Melanoma::S.50	TT>CG	1.0	0.0
Skin-Melanoma::S.50	TT>GA	1.0	0.0
Skin-Melanoma::S.50	TT>GC	1.0	0.0
Skin-Melanoma::S.50	TT>GG	1.0	0.0
Skin-Melanoma::S.51	AC>CA	1.0	0.0
Skin-Melanoma::S.51	AC>CG	1.0	0.0
Skin-Melanoma::S.51	AC>CT	1.0	0.0
Skin-Melanoma::S.51	AC>GA	1.0	0.0
Skin-Melanoma::S.51	AC>GG	1.0	0.0
Skin-Melanoma::S.51	AC>GT	1.0	0.0
Skin-Melanoma::S.51	AC>TA	1.0	0.0
Skin-Melanoma::S.51	AC>TG	1.0	0.0
Skin-Melanoma::S.51	AC>TT	1.0	0.0
Skin-Melanoma::S.51	AT>CA	1.0	0.0
Skin-Melanoma::S.51	AT>CC	1.0	0.0
Skin-Melanoma::S.51	AT>CG	1.0	0.0
Skin-Melanoma::S.51	AT>GA	1.0	0.0
Skin-Melanoma::S.51	AT>GC	1.0	0.0
Skin-Melanoma::S.51	AT>TA	1.0	0.0
Skin-Melanoma::S.51	CC>AA	1.0	0.0
Skin-Melanoma::S.51	CC>AG	1.0	0.0
Skin-Melanoma::S.51	CC>AT	1.0	0.0
Skin-Melanoma::S.51	CC>GA	1.0	0.0
Skin-Melanoma::S.51	CC>GG	1.0	0.0
Skin-Melanoma::S.51	CC>GT	1.0	0.0
Skin-Melanoma::S.51	CC>TA	1.0	0.0
Skin-Melanoma::S.51	CC>TG	1.0	0.0
Skin-Melanoma::S.51	CC>TT	1.0	0.0
Skin-Melanoma::S.51	CG>AT	1.0	0.0
Skin-Melanoma::S.51	CG>GC	1.0	0.0
Skin-Melanoma::S.51	CG>GT	1.0	0.0
Skin-Melanoma::S.51	CG>TA	1.0	0.0
Skin-Melanoma::S.51	CG>TC	1.0	0.0
Skin-Melanoma::S.51	CG>TT	1.0	0.0
Skin-Melanoma::S.51	CT>AA	1.0	0.0
Skin-Melanoma::S.51	CT>AC	1.0	0.0
Skin-Melanoma::S.51	CT>AG	1.0	0.0
Skin-Melanoma::S.51	CT>GA	1.0	0.0
Skin-Melanoma::S.51	CT>GC	1.0	0.0
Skin-Melanoma::S.51	CT>GG	1.0	0.0
Skin-Melanoma::S.51	CT>TA	1.0	0.0
Skin-Melanoma::S.51	CT>TC	1.0	0.0
Skin-Melanoma::S.51	CT>TG	1.0	0.0
Skin-Melanoma::S.51	GC>AA	1.0	0.0
Skin-Melanoma::S.51	GC>AG	1.0	0.0
Skin-Melanoma::S.51	GC>AT	1.0	0.0
Skin-Melanoma::S.51	GC>CA	1.0	0.0
Skin-Melanoma::S.51	GC>CG	1.0	0.0
Skin-Melanoma::S.51	GC>TA	1.0	0.0
Skin-Melanoma::S.51	TA>AT	1.0	0.0
Skin-Melanoma::S.51	TA>CG	1.0	0.0
